Session_ID,Customer_ID,Visit_Date,Device_Type,Traffic_Source,Pages_Viewed,Session_Duration,Added_To_Cart,Purchased,Purchase_After_Cart
WEB00000365,C006619,2024-11-04,Android,Organic,3,5.2,1,0,0
WEB00000366,C004354,2023-08-21,Android,Direct,6,11.3,1,0,0
WEB00000367,C047642,2024-11-01,Desktop,Referral,5,2.4,1,0,0
WEB00000368,C030921,2024-11-18,Android,Organic,9,7.4,1,0,0
WEB00000369,C025156,2024-06-27,Android,Direct,6,5.2,0,0,0
WEB00000370,C011501,2024-09-10,Desktop,Organic,7,12.6,0,0,0
WEB00000371,C012691,2025-10-25,Android,Referral,6,2.5,0,0,0
WEB00000372,C002586,2025-07-04,iOS,Paid Search,7,5.8,0,0,0
WEB00000373,C010558,2023-11-30,Android,Paid Search,13,4.7,1,0,0
WEB00000374,C046718,2025-07-02,Android,Direct,8,5.3,0,1,0
WEB00000375,C035371,2023-03-09,Desktop,Paid Search,9,6.0,0,0,0
WEB00000376,C018725,2024-09-22,Android,Organic,6,5.4,0,0,0
WEB00000377,C028403,2025-12-02,iOS,Direct,5,2.5,1,0,0
WEB00000378,C016785,2025-05-01,iOS,Organic,6,4.3,1,1,1
WEB00000379,C039755,2023-05-28,iOS,Organic,4,8.3,0,0,0
WEB00000380,C003484,2023-10-02,Desktop,Organic,9,8.4,1,0,0
WEB00000381,C004434,2023-08-25,Android,Paid Search,9,2.0,0,0,0
WEB00000382,C034588,2024-02-25,Desktop,Direct,6,8.4,0,0,0
WEB00000383,C049505,2025-07-10,Android,Paid Search,7,12.5,0,0,0
WEB00000384,C011200,2024-03-19,Desktop,Paid Search,8,18.2,1,0,0
WEB00000385,C016992,2023-11-01,iOS,Organic,10,5.4,1,0,0
WEB00000386,C022003,2023-06-26,Android,Social,8,26.3,1,0,0
WEB00000387,C036649,2025-07-07,Tablet,Direct,9,5.1,1,1,1
WEB00000388,C002872,2024-02-29,iOS,Organic,10,10.7,0,0,0
WEB00000389,C047280,2024-09-22,Android,Organic,5,7.4,0,0,0
WEB00000390,C004017,2023-03-01,iOS,Paid Search,3,4.4,0,0,0
WEB00000391,C041175,2023-05-02,Android,Direct,10,4.1,0,0,0
WEB00000392,C034864,2024-08-31,Android,Social,2,3.0,0,0,0
WEB00000393,C003665,2024-10-20,Desktop,Social,11,3.6,1,0,0
WEB00000394,C017790,2025-10-10,Tablet,Social,7,7.2,1,0,0
WEB00000395,C010917,2025-02-10,iOS,Organic,7,7.1,0,0,0
WEB00000396,C026895,2024-12-27,Android,Direct,6,10.5,0,0,0
WEB00000397,C019152,2025-12-12,Tablet,Organic,5,13.7,0,0,0
WEB00000398,C040208,2024-01-16,Android,Paid Search,8,13.1,1,1,1
WEB00000399,C019904,2024-05-16,Android,Organic,12,4.7,1,1,1
WEB00000400,C001375,2023-10-19,Desktop,Organic,5,2.9,0,0,0
WEB00000401,C046837,2023-10-20,Android,Direct,7,15.3,1,1,1
WEB00000402,C041092,2023-12-14,Desktop,Referral,3,6.0,1,0,0
WEB00000403,C042847,2023-01-04,Android,Organic,4,11.0,1,0,0
WEB00000404,C044561,2023-03-30,iOS,Paid Search,4,4.0,0,0,0
WEB00000405,C003780,2025-10-26,Desktop,Social,5,3.1,0,0,0
WEB00000406,C014185,2023-11-19,iOS,Organic,7,5.1,0,0,0
WEB00000407,C041567,2023-02-08,iOS,Paid Search,7,18.3,0,0,0
WEB00000408,C017411,2025-02-06,Android,,11,5.0,1,0,0
WEB00000409,C025559,2023-11-07,Android,Organic,8,2.5,0,0,0
WEB00000410,C029649,2025-05-18,Desktop,Social,10,4.0,0,0,0
WEB00000411,C014283,2023-05-10,Android,Organic,10,8.5,1,0,0
WEB00000412,C036241,2024-06-03,iOS,Organic,5,8.8,0,0,0
WEB00000413,C014024,2023-03-21,Android,Direct,11,8.5,1,1,1
WEB00000414,C035146,2025-03-23,Android,Paid Search,8,10.4,0,0,0
WEB00000415,C018136,2024-08-07,Android,Organic,8,4.8,0,0,0
WEB00000416,C012486,2023-12-30,Android,Social,6,9.2,0,1,0
WEB00000417,C034222,2024-02-01,Tablet,Direct,6,13.6,1,0,0
WEB00000418,C012235,2025-06-18,Android,Referral,8,18.7,0,0,0
WEB00000419,C024379,2024-01-05,Android,Organic,1,9.7,0,0,0
WEB00000420,C029430,2024-03-19,Android,Direct,8,16.2,1,1,1
WEB00000421,C009001,2023-05-14,Desktop,Direct,12,10.2,0,0,0
WEB00000422,C015770,2023-10-30,Tablet,Paid Search,4,22.8,0,0,0
WEB00000423,C020844,2025-06-14,iOS,Direct,8,17.5,0,1,0
WEB00000424,C018202,2024-04-28,Android,Social,10,13.4,1,0,0
WEB00000425,C010577,2025-10-29,Android,Organic,11,23.2,1,0,0
WEB00000426,C006979,2025-04-07,Android,Social,8,3.5,0,0,0
WEB00000427,C049428,2023-12-09,Desktop,Social,5,5.1,0,0,0
WEB00000428,C008127,2023-07-26,Android,Paid Search,10,6.2,1,1,1
WEB00000429,C039272,2023-02-06,Desktop,Organic,8,12.8,1,0,0
WEB00000430,C012161,2023-10-06,Desktop,Social,5,4.6,0,0,0
WEB00000431,C031053,2025-08-30,Android,Direct,4,4.3,1,0,0
WEB00000432,C007078,2025-09-19,Desktop,Organic,11,13.4,1,0,0
WEB00000433,C013159,2025-11-17,Desktop,Direct,3,11.9,0,0,0
WEB00000434,C039423,2024-06-08,Android,Paid Search,4,7.0,1,0,0
WEB00000435,C029371,2023-05-16,iOS,Paid Search,6,10.1,0,1,0
WEB00000436,C023972,2025-03-21,iOS,Direct,8,25.9,0,1,0
WEB00000437,C037534,2023-09-05,iOS,Direct,10,2.5,1,0,0
WEB00000438,C030671,2025-10-27,Android,Direct,9,7.7,1,0,0
WEB00000439,C029802,2024-06-04,Desktop,Organic,5,11.4,1,0,0
WEB00000440,C032609,2023-07-25,Desktop,Social,12,4.1,0,0,0
WEB00000441,C018591,2025-03-06,Android,Paid Search,8,2.7,1,0,0
WEB00000442,C000460,2025-11-08,iOS,Paid Search,8,9.7,0,0,0
WEB00000443,C023276,2025-09-02,Android,Paid Search,4,14.2,1,1,1
WEB00000444,C032591,2023-01-18,Desktop,Organic,6,15.7,1,0,0
WEB00000445,C038291,2025-11-13,Android,Organic,5,1.4,1,0,0
WEB00000446,C025409,2025-08-30,iOS,Organic,5,5.8,1,1,1
WEB00000447,C031423,2025-06-06,iOS,Direct,5,3.3,0,0,0
WEB00000448,C036531,2024-04-28,Desktop,Direct,5,3.6,0,1,0
WEB00000449,C012882,2023-06-12,iOS,Organic,6,10.5,0,0,0
WEB00000450,C041443,2025-05-12,Desktop,Paid Search,3,8.2,0,0,0
WEB00000451,C049448,2025-10-23,Android,Organic,7,6.6,0,1,0
WEB00000452,C004426,2024-02-18,Desktop,Organic,11,1.8,1,0,0
WEB00000453,C044931,2025-05-17,Android,Paid Search,5,11.1,0,0,0
WEB00000454,C008930,2025-07-28,Desktop,Organic,13,15.2,1,1,1
WEB00000455,C012203,2024-06-14,Android,,6,5.3,0,1,0
WEB00000456,C014881,2023-07-28,iOS,Organic,10,20.9,1,1,1
WEB00000457,C001577,2024-02-27,Android,Direct,10,7.5,0,0,0
WEB00000458,C021985,2023-08-10,Tablet,Organic,15,7.6,1,0,0
WEB00000459,C015279,2024-04-05,Android,Direct,8,6.3,1,0,0
WEB00000460,C021576,2024-07-13,Android,Paid Search,2,10.3,0,0,0
WEB00000461,C048153,2025-09-09,Android,Paid Search,11,27.0,1,1,1
WEB00000462,C008060,2024-06-01,Desktop,Referral,8,4.8,0,1,0
WEB00000463,C010777,2023-07-16,Android,Social,7,3.3,1,1,1
WEB00000464,C017606,2025-12-29,Android,Direct,8,9.6,0,0,0
WEB00000465,C034521,2023-06-30,Desktop,Social,6,7.8,1,0,0
WEB00000466,C043196,2025-11-25,Android,Paid Search,7,2.1,1,0,0
WEB00000467,C029243,2023-04-01,Android,Social,10,3.8,0,0,0
WEB00000468,C042943,2025-08-02,Desktop,Social,2,10.9,0,0,0
WEB00000469,C035097,2023-11-28,Android,Social,4,1.5,0,0,0
WEB00000470,C021654,2025-10-19,Android,Organic,7,2.3,1,1,1
WEB00000471,C039616,2023-01-27,Android,Organic,8,10.7,1,1,1
WEB00000472,C026635,2025-05-02,iOS,Direct,8,7.1,0,0,0
WEB00000473,C014758,2025-11-26,Android,Organic,6,10.1,0,0,0
WEB00000474,C032018,2024-06-05,iOS,Organic,4,11.0,0,0,0
WEB00000475,C032658,2023-03-23,Desktop,Organic,9,2.6,1,0,0
WEB00000476,C012239,2025-11-18,Android,Organic,4,12.1,0,0,0
WEB00000477,C021212,2024-08-27,Android,Social,5,4.7,1,0,0
WEB00000478,C031104,2023-10-25,Android,Referral,6,8.0,0,0,0
WEB00000479,C023502,2023-12-09,Desktop,Organic,6,2.2,0,0,0
WEB00000480,C006130,2025-09-27,Android,Organic,11,11.8,0,0,0
WEB00000481,C016116,2023-09-24,Desktop,Social,9,2.1,1,0,0
WEB00000482,C038528,2023-04-21,Android,Organic,6,15.1,1,1,1
WEB00000483,C024021,2023-04-29,Desktop,Organic,5,5.9,0,0,0
WEB00000484,C037681,2024-12-19,Android,Direct,5,2.9,0,0,0
WEB00000485,C010898,2025-08-07,Android,Social,10,7.7,0,0,0
WEB00000486,C021414,2023-04-15,Android,Direct,8,5.7,1,0,0
WEB00000487,C023633,2025-11-09,Android,Organic,14,5.8,1,0,0
WEB00000488,C031122,2024-04-09,Desktop,Organic,9,2.2,1,1,1
WEB00000489,C038322,2024-07-31,iOS,Organic,5,3.9,0,0,0
WEB00000490,C032601,2023-10-16,Android,Organic,10,13.1,1,0,0
WEB00000491,C048231,2025-07-09,iOS,Paid Search,10,6.0,1,1,1
WEB00000492,C039282,2024-10-31,Desktop,Organic,6,8.9,0,0,0
WEB00000493,C039973,2025-05-17,iOS,Social,6,5.5,1,0,0
WEB00000494,C007897,2023-07-08,Android,Organic,7,2.5,1,0,0
WEB00000495,C040961,2025-07-11,iOS,Paid Search,3,9.4,1,1,1
WEB00000496,C040268,2023-12-17,Android,Paid Search,8,26.3,1,0,0
WEB00000497,C003781,2023-04-11,Android,Social,8,12.6,1,0,0
WEB00000498,C040551,2024-07-03,Desktop,Social,2,11.7,0,0,0
WEB00000499,C037142,2024-09-30,Android,Direct,10,6.2,1,1,1
WEB00000500,C003560,2024-10-10,Desktop,Social,9,3.4,0,0,0
WEB00000501,C038495,2023-03-30,Desktop,Direct,8,16.6,0,0,0
WEB00000502,C021288,2025-05-10,iOS,Direct,9,5.1,0,0,0
WEB00000503,C006787,2025-09-24,Desktop,Organic,7,15.6,0,0,0
WEB00000504,C014226,2024-02-10,iOS,Paid Search,9,4.0,1,0,0
WEB00000505,C031957,2023-08-03,Desktop,Direct,6,3.5,1,0,0
WEB00000506,C042761,2023-01-24,iOS,Paid Search,5,5.8,1,0,0
WEB00000507,C035543,2024-04-26,Desktop,Organic,8,15.6,1,1,1
WEB00000508,C029844,2023-02-06,iOS,Direct,7,18.4,1,0,0
WEB00000509,C035498,2025-07-21,iOS,Paid Search,5,6.6,0,0,0
WEB00000510,C045603,2023-07-29,Android,Direct,9,4.1,1,1,1
WEB00000511,C014682,2023-12-19,Desktop,Social,8,25.6,1,0,0
WEB00000512,C032407,2024-11-22,iOS,Organic,11,5.0,0,1,0
WEB00000513,C045438,2025-12-17,Desktop,Organic,4,11.9,0,0,0
WEB00000514,C023904,2023-08-01,Tablet,Organic,7,3.9,1,1,1
WEB00000515,C037263,2024-12-15,Android,Referral,11,6.9,1,1,1
WEB00000516,C003419,2023-10-24,Android,Referral,9,6.2,0,0,0
WEB00000517,C007096,2024-08-30,Desktop,Social,7,25.3,1,1,1
WEB00000518,C046362,2025-05-11,iOS,Organic,8,9.8,1,0,0
WEB00000519,C015304,2024-10-12,iOS,Paid Search,3,2.5,0,0,0
WEB00000520,C003735,2025-04-17,iOS,Organic,7,9.3,1,1,1
WEB00000521,C040015,2025-01-15,Desktop,Organic,7,17.5,0,0,0
WEB00000522,C017630,2024-01-13,Android,Social,7,6.3,1,0,0
WEB00000523,C039746,2025-05-11,Desktop,Direct,9,6.6,1,0,0
WEB00000524,C022653,2024-06-19,Desktop,Paid Search,9,3.9,1,0,0
WEB00000525,C030338,2024-01-31,Desktop,Social,4,10.6,1,0,0
WEB00000526,C021629,2023-08-31,Android,Paid Search,5,5.7,0,0,0
WEB00000527,C001725,2024-08-21,Android,Direct,6,0.9,1,0,0
WEB00000528,C029117,2023-09-22,Android,Referral,8,4.6,0,0,0
WEB00000529,C042960,2024-05-31,iOS,Organic,12,1.8,1,0,0
WEB00000530,C041185,2023-04-06,Desktop,Referral,9,9.8,0,0,0
WEB00000531,C020839,2025-11-30,Android,Social,5,1.4,0,0,0
WEB00000532,C028877,2024-04-05,Desktop,Paid Search,4,0.4,0,0,0
WEB00000533,C002552,2024-01-22,iOS,Social,11,4.0,1,0,0
WEB00000534,C010392,2025-01-05,Android,Organic,8,10.8,0,0,0
WEB00000535,C032306,2025-09-26,Android,Direct,6,15.7,1,0,0
WEB00000536,C012312,2023-12-03,iOS,Direct,5,8.2,0,0,0
WEB00000537,C019656,2024-10-09,Tablet,Referral,7,8.7,1,1,1
WEB00000538,C031470,2023-01-16,Desktop,Direct,10,10.0,1,1,1
WEB00000539,C013286,2025-11-18,Android,Direct,10,8.4,0,1,0
WEB00000540,C043471,2023-07-27,iOS,Referral,4,13.9,1,0,0
WEB00000541,C034150,2024-01-27,iOS,Organic,7,8.4,0,0,0
WEB00000542,C022375,2023-08-13,Tablet,Direct,9,5.3,1,0,0
WEB00000543,C046612,2023-05-12,Desktop,Paid Search,7,5.8,0,0,0
WEB00000544,C037060,2023-03-14,Android,Organic,6,2.9,1,0,0
WEB00000545,C037461,2023-06-17,Android,Referral,8,7.8,1,0,0
WEB00000546,C046030,2023-02-02,Android,Direct,7,4.4,1,0,0
WEB00000547,C040934,2024-02-01,Android,Referral,7,6.3,0,1,0
WEB00000548,C017817,2024-08-25,iOS,Direct,5,10.4,0,0,0
WEB00000549,C030553,2024-10-19,iOS,Referral,4,9.9,1,0,0
WEB00000550,C009069,2024-09-13,Android,Direct,9,1.6,0,0,0
WEB00000551,C018894,2025-03-07,Desktop,Paid Search,4,3.0,0,0,0
WEB00000552,C047756,2025-12-02,iOS,Organic,8,9.1,0,0,0
WEB00000553,C019053,2024-04-17,iOS,Organic,7,12.7,0,0,0
WEB00000554,C015424,2025-10-18,Android,Referral,6,5.5,0,0,0
WEB00000555,C049248,2025-02-17,Desktop,Organic,5,6.2,1,0,0
WEB00000556,C024175,2025-11-12,Android,Organic,12,12.1,0,1,0
WEB00000557,C025302,2023-10-06,Android,Direct,6,0.9,1,0,0
WEB00000558,C017210,2025-10-28,Tablet,Direct,5,5.9,1,0,0
WEB00000559,C020729,2023-11-29,Android,Organic,8,10.7,1,1,1
WEB00000560,C015043,2023-09-04,Tablet,Organic,9,12.6,1,0,0
WEB00000561,C045712,2025-04-18,Android,Organic,9,9.4,0,0,0
WEB00000562,C011536,2025-03-28,Desktop,Direct,5,3.9,0,0,0
WEB00000563,C039937,2024-02-29,iOS,Organic,6,17.4,1,1,1
WEB00000564,C037377,2025-05-30,iOS,Social,8,5.2,0,1,0
WEB00000565,C037724,2023-01-04,Android,Direct,9,13.0,1,0,0
WEB00000566,C039612,2024-07-18,Tablet,Direct,6,7.0,1,0,0
WEB00000567,C026299,2023-06-29,Android,Paid Search,5,3.6,0,0,0
WEB00000568,C027225,2024-09-02,Android,Organic,5,2.5,0,0,0
WEB00000569,C028949,2025-01-16,Android,Direct,7,18.8,1,0,0
WEB00000570,C004527,2024-12-18,Desktop,Social,3,8.0,0,0,0
WEB00000571,C002786,2023-10-23,Android,Social,8,8.3,1,0,0
WEB00000572,C041247,2025-07-27,iOS,Organic,9,8.5,1,0,0
WEB00000573,C016984,2023-05-10,Android,Organic,4,5.1,0,0,0
WEB00000574,C027389,2023-10-03,Desktop,Referral,13,4.6,1,0,0
WEB00000575,C035690,2025-08-09,Desktop,,8,9.2,1,0,0
WEB00000576,C003005,2023-08-11,Tablet,Paid Search,9,2.7,0,1,0
WEB00000577,C018212,2024-10-02,Android,Direct,9,12.5,1,1,1
WEB00000578,C036942,2024-01-11,Android,Social,7,5.1,1,1,1
WEB00000579,C005570,2025-09-16,Android,Direct,6,2.7,1,0,0
WEB00000580,C017848,2024-04-13,iOS,Paid Search,7,4.5,1,0,0
WEB00000581,C002187,2024-11-24,Android,Direct,8,10.7,0,0,0
WEB00000582,C048460,2023-05-01,Android,Direct,7,2.4,0,0,0
WEB00000583,C006360,2024-02-28,Android,Paid Search,7,16.7,1,0,0
WEB00000584,C025699,2024-08-06,iOS,Organic,5,4.4,0,0,0
WEB00000585,C010067,2025-02-15,iOS,Direct,7,0.7,0,1,0
WEB00000586,C035757,2023-12-31,Desktop,Organic,7,4.8,0,0,0
WEB00000587,C036614,2025-01-01,Desktop,Organic,4,6.5,0,0,0
WEB00000588,C010487,2025-06-28,Android,Organic,6,8.9,0,0,0
WEB00000589,C019696,2023-07-21,iOS,Social,8,6.7,1,0,0
WEB00000590,C043908,2024-06-25,iOS,Organic,6,6.7,0,1,0
WEB00000591,C020560,2024-12-08,Tablet,Referral,5,3.2,0,0,0
WEB00000592,C004770,2023-08-01,Desktop,Organic,19,5.5,1,0,0
WEB00000593,C020645,2025-01-08,iOS,Referral,11,28.6,1,0,0
WEB00000594,C024597,2025-07-14,Android,Paid Search,8,1.6,1,0,0
WEB00000595,C028751,2024-11-28,Desktop,Social,7,1.7,1,0,0
WEB00000596,C026494,2025-04-25,Android,Organic,5,1.8,1,0,0
WEB00000597,C035409,2024-11-09,Android,Organic,5,2.7,0,0,0
WEB00000598,C009180,2023-06-07,Desktop,Organic,7,5.2,1,1,1
WEB00000599,C035822,2025-03-14,Desktop,Direct,6,3.8,0,0,0
WEB00000600,C022368,2024-01-02,Android,Social,7,2.7,0,0,0
WEB00000601,C022112,2025-07-14,Desktop,Paid Search,6,3.2,1,0,0
WEB00000602,C017198,2023-11-22,Tablet,Direct,7,1.8,1,0,0
WEB00000603,C018624,2024-05-31,Android,Direct,7,9.3,1,0,0
WEB00000604,C047550,2024-06-19,Desktop,Organic,5,5.3,0,0,0
WEB00000605,C032293,2025-04-28,iOS,Direct,14,7.6,1,1,1
WEB00000606,C026277,2023-07-14,Desktop,Social,3,8.8,0,0,0
WEB00000607,C016231,2023-01-13,Android,Paid Search,12,11.4,0,0,0
WEB00000608,C040079,2024-06-06,Android,Organic,9,2.8,0,0,0
WEB00000609,C020731,2024-10-07,Desktop,Organic,5,3.7,1,0,0
WEB00000610,C029675,2025-09-24,Android,Paid Search,8,8.4,1,1,1
WEB00000611,C009323,2025-06-01,Android,Direct,14,7.9,1,1,1
WEB00000612,C020602,2025-05-10,Android,Organic,6,3.1,0,1,0
WEB00000613,C012338,2025-10-08,Android,Direct,4,7.6,0,0,0
WEB00000614,C018971,2025-07-29,Android,Organic,8,17.0,1,1,1
WEB00000615,C022220,2024-09-25,Android,Organic,8,2.2,0,0,0
WEB00000616,C014482,2024-04-22,Android,Direct,6,4.8,1,0,0
WEB00000617,C042610,2025-01-22,iOS,Direct,10,2.8,1,0,0
WEB00000618,C030553,2023-09-26,iOS,Referral,8,4.6,0,0,0
WEB00000619,C031045,2025-11-25,Android,Direct,7,4.8,1,0,0
WEB00000620,C014979,2023-04-25,iOS,Organic,5,17.2,0,1,0
WEB00000621,C040194,2023-09-28,Android,Paid Search,6,8.9,1,0,0
WEB00000622,C044517,2023-03-30,iOS,Referral,8,5.4,1,0,0
WEB00000623,C021601,2025-08-31,Android,Direct,5,3.5,1,0,0
WEB00000624,C036892,2023-05-26,Android,Referral,3,4.7,1,0,0
WEB00000625,C036612,2025-09-24,Android,Organic,6,14.1,0,0,0
WEB00000626,C010579,2023-08-08,Android,Referral,6,2.1,0,0,0
WEB00000627,C009382,2024-09-09,iOS,Paid Search,7,20.5,0,1,0
WEB00000628,C011956,2023-10-09,Android,,6,5.1,1,0,0
WEB00000629,C028302,2025-03-19,Android,Social,10,6.1,1,0,0
WEB00000630,C039869,2025-12-22,Android,Organic,4,9.4,0,0,0
WEB00000631,C008103,2023-12-03,Android,Paid Search,3,10.5,1,0,0
WEB00000632,C000871,2025-12-18,iOS,Organic,7,3.9,0,0,0
WEB00000633,C049242,2024-11-01,Desktop,Paid Search,5,8.7,1,1,1
WEB00000634,C022492,2025-04-16,iOS,Social,7,7.8,0,0,0
WEB00000635,C001063,2025-05-08,iOS,Paid Search,15,16.1,1,0,0
WEB00000636,C049030,2023-08-23,Desktop,Direct,5,7.8,0,0,0
WEB00000637,C001488,2024-05-09,iOS,Direct,4,11.8,0,0,0
WEB00000638,C009624,2025-06-19,Android,Organic,9,4.3,0,0,0
WEB00000639,C043327,2023-03-08,Desktop,Paid Search,13,9.8,0,0,0
WEB00000640,C017284,2023-06-02,Tablet,,8,1.6,1,0,0
WEB00000641,C013836,2023-08-25,Tablet,Referral,14,6.0,0,1,0
WEB00000642,C045169,2025-12-02,Android,Organic,11,5.8,0,0,0
WEB00000643,C049518,2025-09-01,Tablet,Referral,8,11.7,0,0,0
WEB00000644,C005772,2025-09-03,Android,Referral,8,3.2,1,0,0
WEB00000645,C009331,2023-04-15,iOS,Referral,11,3.9,1,1,1
WEB00000646,C035274,2023-06-26,Android,Organic,6,10.2,0,0,0
WEB00000647,C029576,2023-08-22,Android,Direct,6,2.3,1,0,0
WEB00000648,C034342,2025-09-15,iOS,Paid Search,9,12.5,0,0,0
WEB00000649,C017590,2024-11-20,iOS,Organic,7,3.3,1,0,0
WEB00000650,C030402,2023-04-25,iOS,Organic,9,7.9,0,0,0
WEB00000651,C046957,2025-04-24,iOS,Referral,8,4.5,1,1,1
WEB00000652,C029987,2025-01-14,Android,Paid Search,6,8.4,1,0,0
WEB00000653,C021455,2023-12-19,Tablet,Organic,6,9.3,1,0,0
WEB00000654,C041339,2023-03-24,iOS,Organic,13,7.8,1,1,1
WEB00000655,C005120,2025-04-23,iOS,Organic,8,5.3,1,0,0
WEB00000656,C024603,2024-04-14,Desktop,Organic,6,4.1,1,0,0
WEB00000657,C001818,2025-01-21,iOS,Organic,7,9.5,0,0,0
WEB00000658,C012596,2023-01-16,Android,Paid Search,11,5.4,1,0,0
WEB00000659,C014321,2025-08-18,Desktop,Social,12,2.0,1,0,0
WEB00000660,C003041,2023-06-21,iOS,Organic,4,2.3,0,0,0
WEB00000661,C027181,2025-09-18,iOS,Paid Search,12,11.4,0,1,0
WEB00000662,C036557,2023-01-19,Desktop,Organic,5,4.2,0,0,0
WEB00000663,C047492,2025-01-18,Desktop,Organic,13,7.0,1,0,0
WEB00000664,C048854,2023-07-29,iOS,Social,7,18.6,1,0,0
WEB00000665,C015685,2024-02-03,Desktop,Referral,8,9.1,1,1,1
WEB00000666,C031740,2025-05-01,Android,Referral,9,2.2,0,0,0
WEB00000667,C022436,2025-04-20,iOS,Paid Search,5,11.5,0,1,0
WEB00000668,C047701,2023-01-01,Android,Paid Search,8,6.9,0,0,0
WEB00000669,C049525,2024-03-09,Android,Paid Search,2,5.2,1,1,1
WEB00000670,C019984,2023-01-21,Android,Paid Search,5,3.5,0,0,0
WEB00000671,C048111,2024-03-20,Android,Referral,8,9.0,1,1,1
WEB00000672,C011491,2024-06-12,Desktop,Organic,3,0.7,0,1,0
WEB00000673,C007091,2025-10-23,Android,Organic,9,6.9,1,0,0
WEB00000674,C042143,2024-04-12,Desktop,Organic,11,19.5,1,0,0
WEB00000675,C018016,2023-12-23,Android,Social,8,27.4,0,0,0
WEB00000676,C011926,2023-11-05,Android,Referral,6,5.3,0,0,0
WEB00000677,C025816,2023-10-31,Android,Organic,4,8.9,0,0,0
WEB00000678,C031982,2023-08-20,Android,Referral,6,8.1,1,0,0
WEB00000679,C011179,2023-08-03,Android,Social,7,5.1,0,0,0
WEB00000680,C039750,2023-08-01,Android,Organic,5,3.3,0,1,0
WEB00000681,C026131,2025-11-27,Android,Direct,9,1.8,0,0,0
WEB00000682,C005687,2024-01-06,iOS,Social,5,14.8,1,1,1
WEB00000683,C039342,2024-08-28,Android,Paid Search,11,7.6,1,0,0
WEB00000684,C045401,2024-11-23,Android,Social,7,4.0,0,0,0
WEB00000685,C016318,2024-11-09,Desktop,Organic,4,8.3,0,0,0
WEB00000686,C029029,2025-12-17,iOS,Direct,10,15.7,0,0,0
WEB00000687,C001331,2025-07-12,Android,Organic,9,6.9,0,0,0
WEB00000688,C031648,2024-04-11,Android,Paid Search,8,18.2,1,0,0
WEB00000689,C034063,2025-10-28,Desktop,Social,5,5.1,0,1,0
WEB00000690,C044295,2025-01-22,Desktop,Organic,5,3.9,0,1,0
WEB00000691,C013936,2025-04-12,Desktop,Paid Search,5,7.5,0,0,0
WEB00000692,C005873,2024-07-26,iOS,Direct,5,2.8,0,1,0
WEB00000693,C013333,2023-07-21,Android,Organic,5,2.5,1,0,0
WEB00000694,C011626,2023-07-26,Android,Direct,13,14.4,1,0,0
WEB00000695,C016906,2023-11-04,iOS,Direct,7,4.0,0,0,0
WEB00000696,C016598,2023-07-27,Android,Organic,4,1.7,1,0,0
WEB00000697,C044766,2025-01-30,iOS,Organic,12,3.1,0,1,0
WEB00000698,C035335,2023-10-06,Android,Social,8,8.8,1,1,1
WEB00000699,C046983,2025-04-21,Android,Social,4,6.9,0,0,0
WEB00000700,C010990,2025-10-05,iOS,Paid Search,16,4.2,1,0,0
WEB00000701,C025778,2025-06-06,iOS,Direct,4,3.8,0,0,0
WEB00000702,C045864,2025-12-23,Android,Paid Search,4,6.1,0,0,0
WEB00000703,C020023,2025-04-17,Android,Organic,4,14.2,0,1,0
WEB00000704,C040575,2024-03-15,Desktop,Direct,3,3.9,1,0,0
WEB00000705,C047246,2024-03-07,iOS,Paid Search,6,9.4,1,1,1
WEB00000706,C002604,2023-03-10,Desktop,Referral,6,2.4,1,0,0
WEB00000707,C038169,2025-01-08,Tablet,Organic,5,3.4,1,0,0
WEB00000708,C001385,2025-05-29,iOS,Direct,7,7.5,1,0,0
WEB00000709,C007009,2023-09-11,Tablet,Referral,11,21.9,0,1,0
WEB00000710,C040920,2023-01-20,iOS,Social,14,5.6,1,1,1
WEB00000711,C029873,2025-01-24,Desktop,Social,10,23.6,1,1,1
WEB00000712,C049152,2023-02-19,Desktop,Organic,8,13.2,0,0,0
WEB00000713,C000169,2023-08-24,Android,Paid Search,8,4.9,0,1,0
WEB00000714,C013776,2024-11-14,iOS,Organic,8,4.3,0,0,0
WEB00000715,C020846,2025-10-25,Android,Organic,7,19.1,1,0,0
WEB00000716,C023000,2024-10-21,Desktop,Direct,5,10.3,0,0,0
WEB00000717,C015327,2025-01-25,Desktop,Paid Search,1,4.7,0,0,0
WEB00000718,C004575,2025-01-03,Desktop,Direct,10,2.5,1,0,0
WEB00000719,C040456,2024-10-05,Android,Direct,5,4.6,1,0,0
WEB00000720,C038037,2023-04-08,iOS,Organic,3,17.0,0,0,0
WEB00000721,C020932,2024-08-11,Android,Organic,12,8.5,0,0,0
WEB00000722,C042225,2024-08-16,Desktop,Organic,7,5.6,1,1,1
WEB00000723,C001184,2023-05-29,Android,Organic,9,10.3,1,1,1
WEB00000724,C026038,2025-04-19,Android,Social,9,10.9,0,0,0
WEB00000725,C047009,2024-07-09,Desktop,Organic,11,6.6,1,0,0
WEB00000726,C047503,2025-11-08,Android,Organic,10,6.5,1,0,0
WEB00000727,C027220,2025-04-15,Desktop,Organic,8,3.4,0,0,0
WEB00000728,C045164,2023-08-19,iOS,Direct,4,7.4,0,0,0
WEB00000729,C049859,2024-06-03,Android,Paid Search,6,15.7,0,0,0
WEB00000730,C042875,2024-04-12,Desktop,Social,3,4.7,0,0,0
