Campaign_ID,Customer_ID,Campaign_Type,Send_Date,Opened,Clicked,Purchased,Campaign_Cost
M0000460,C022711,Push Notification,2025-11-26,0,0,0,7.42
M0000461,C009031,Email,2025-07-23,1,0,0,16.0
M0000462,C019212,Push Notification,2024-07-13,0,0,0,4.77
M0000463,C044673,Push Notification,2024-06-16,0,0,0,2.91
M0000464,C048734,Push Notification,2024-09-03,0,0,0,21.11
M0000465,C046320,Push Notification,2023-08-29,1,1,1,15.34
M0000466,C018350,Email,2025-02-01,1,1,0,11.84
M0000467,C043344,Push Notification,2023-12-16,0,0,0,16.65
M0000468,C000572,Email,2024-08-13,1,1,0,1.74
M0000469,C015949,SMS,2023-07-04,0,0,0,7.64
M0000470,C018821,Push Notification,2024-11-03,0,0,0,11.85
M0000471,C037720,Social Media,2024-03-01,1,0,0,18.52
M0000472,C030312,SMS,2025-10-29,0,0,0,0.88
M0000473,C017402,SMS,2023-07-04,0,1,0,7.12
M0000474,C029587,Push Notification,2025-04-14,0,0,0,17.97
M0000475,C022197,SMS,2024-10-19,0,0,0,12.33
M0000476,C019375,Email,2024-09-23,0,0,0,20.65
M0000477,C046085,SMS,2025-05-13,1,0,0,18.6
M0000478,C006245,Email,2024-08-14,0,0,0,6.98
M0000479,C034772,SMS,2023-08-20,0,0,0,17.21
M0000480,C032333,Email,2025-01-16,0,0,0,12.62
M0000481,C000533,Push Notification,2025-09-06,0,0,0,16.82
M0000482,C010421,SMS,2024-10-27,1,0,0,4.61
M0000483,C005872,Push Notification,2024-04-08,0,0,0,14.59
M0000484,C041023,Email,2023-11-22,1,0,0,15.33
M0000485,C029406,Push Notification,2023-03-30,1,0,0,1.14
M0000486,C019116,Email,2024-06-23,1,0,0,15.0
M0000487,C017772,Social Media,2025-08-14,0,1,0,3.49
M0000488,C037269,Email,2023-05-09,0,0,0,15.71
M0000489,C048246,Push Notification,2023-10-04,1,1,0,7.77
M0000490,C001006,Email,2025-11-10,0,0,0,11.57
M0000491,C016820,Push Notification,2024-12-27,1,1,0,13.45
M0000492,C023819,Email,2024-06-05,0,0,0,11.93
M0000493,C032818,Email,2024-03-31,0,0,0,6.29
M0000494,C002087,Email,2024-01-31,0,0,0,7.3
M0000495,C003641,SMS,2025-03-06,0,0,0,16.68
M0000496,C003983,SMS,2024-08-15,0,0,0,6.24
M0000497,C047555,Email,2024-06-12,1,0,0,17.25
M0000498,C040984,Social Media,2023-03-13,0,0,0,20.23
M0000499,C023960,Email,2024-06-20,0,0,0,9.15
M0000500,C044915,Email,2025-01-26,1,0,0,6.41
M0000501,C036426,Push Notification,2023-03-28,0,0,0,4.34
M0000502,C033499,Email,2024-01-15,0,0,0,7.74
M0000503,C029698,Email,2023-01-05,1,0,0,18.04
M0000504,C000671,Email,2025-06-07,0,0,0,5.26
M0000505,C048786,Push Notification,2025-02-03,0,0,0,12.02
M0000506,C012951,Push Notification,2025-10-09,0,0,0,6.11
M0000507,C034503,Email,2025-03-26,0,0,0,4.69
M0000508,C019594,Push Notification,2024-11-02,0,0,0,18.96
M0000509,C049214,Email,2024-10-20,0,0,0,16.8
M0000510,C025636,Email,2023-08-20,1,0,0,13.53
M0000511,C022474,SMS,2023-08-08,0,0,0,17.26
M0000512,C010110,Push Notification,2024-12-21,0,0,0,14.7
M0000513,C028040,Push Notification,2023-10-26,0,0,0,5.75
M0000514,C003924,Email,2023-04-06,0,0,0,13.01
M0000515,C032382,SMS,2025-03-25,0,1,0,13.24
M0000516,C033510,Social Media,2025-01-29,0,0,0,17.86
M0000517,C013081,SMS,2025-08-31,0,1,0,9.34
M0000518,C017838,Push Notification,2023-09-24,0,0,0,18.98
M0000519,C011204,Push Notification,2024-06-16,0,0,0,12.69
M0000520,C014289,SMS,2024-07-28,0,0,0,20.61
M0000521,C006907,Social Media,2023-07-30,1,0,0,6.69
M0000522,C010054,SMS,2024-06-03,0,0,0,10.79
M0000523,C012748,Email,2024-04-29,0,0,0,12.97
M0000524,C040649,Push Notification,2024-08-19,0,0,0,18.56
M0000525,C035943,Email,2024-12-31,0,0,0,8.59
M0000526,C049833,Email,2024-01-31,0,0,0,14.37
M0000527,C003541,Push Notification,2025-01-27,0,1,0,4.21
M0000528,C046274,Push Notification,2023-01-21,0,0,0,16.9
M0000529,C025696,SMS,2025-12-01,0,0,0,5.9
M0000530,C016598,Push Notification,2025-10-31,0,0,0,21.55
M0000531,C024370,Push Notification,2025-07-06,0,1,0,7.25
M0000532,C033232,Push Notification,2024-08-22,0,0,0,8.15
M0000533,C043609,Social Media,2024-05-25,1,0,0,5.38
M0000534,C034694,Push Notification,2024-04-01,0,0,0,6.01
M0000535,C011162,Social Media,2023-03-25,0,0,0,15.1
M0000536,C033118,SMS,2025-03-28,1,0,0,0.96
M0000537,C047226,Email,2023-03-20,0,0,0,14.51
M0000538,C044726,Push Notification,2025-05-01,0,0,0,15.16
M0000539,C026725,SMS,2023-01-22,1,0,0,8.13
M0000540,C045510,Push Notification,2024-12-03,0,1,0,11.37
M0000541,C030043,Push Notification,2025-01-02,0,0,0,11.86
M0000542,C024812,Push Notification,2025-06-17,1,0,0,15.33
M0000543,C022684,SMS,2025-06-16,0,0,0,8.85
M0000544,C049419,Push Notification,2024-06-06,0,0,0,5.87
M0000545,C039630,SMS,2023-05-30,0,0,0,20.36
M0000546,C019566,Push Notification,2023-04-30,0,1,0,18.47
M0000547,C011104,Push Notification,2023-08-08,0,0,0,3.92
M0000548,C034601,Email,2023-12-21,1,0,0,11.9
M0000549,C021973,Email,2025-04-18,0,1,0,16.25
M0000550,C033579,Email,2025-01-04,0,0,0,3.38
M0000551,C034401,SMS,2024-02-13,0,0,0,7.12
M0000552,C001953,Social Media,2023-11-17,0,0,0,8.76
M0000553,C007183,Email,2023-01-25,0,0,0,17.4
M0000554,C001739,Email,2024-05-16,1,0,1,2.21
M0000555,C021964,SMS,2023-11-30,1,0,0,5.17
M0000556,C022056,SMS,2024-12-13,1,0,0,6.53
M0000557,C014619,Email,2025-02-15,1,1,0,10.78
M0000558,C033017,SMS,2025-04-14,0,0,1,9.84
M0000559,C010291,Email,2023-04-16,1,0,0,18.3
M0000560,C000865,Social Media,2025-05-18,1,0,0,11.06
M0000561,C005142,Email,2024-08-15,1,0,0,19.99
M0000562,C033309,Push Notification,2025-12-24,0,0,0,10.1
M0000563,C022781,Email,2023-11-30,1,1,0,14.12
M0000564,C021165,Email,2024-04-14,0,1,0,4.87
M0000565,C003095,SMS,2025-03-11,0,0,0,2.65
M0000566,C013563,Push Notification,2025-07-12,0,0,0,6.59
M0000567,C023215,Push Notification,2025-08-02,0,1,0,18.24
M0000568,C019824,Email,2023-09-29,1,0,0,3.97
M0000569,C022713,SMS,2024-10-24,0,0,0,1.45
M0000570,C027034,Email,2025-11-01,0,0,0,21.49
M0000571,C017249,Email,2024-04-09,0,0,0,21.39
M0000572,C012536,Email,2025-10-04,0,0,0,4.69
M0000573,C004035,Push Notification,2023-11-27,0,0,0,6.14
M0000574,C024804,Email,2024-07-16,0,0,0,10.59
M0000575,C043974,SMS,2025-02-02,0,1,0,17.16
M0000576,C010719,SMS,2025-05-30,0,0,0,11.06
M0000577,C018905,SMS,2023-09-09,0,0,0,9.54
M0000578,C018057,Email,2025-01-31,0,0,0,9.35
M0000579,C032469,Email,2023-05-18,1,0,0,11.41
M0000580,C024801,Email,2023-01-07,1,0,0,11.03
M0000581,C040204,Social Media,2025-07-15,0,1,0,19.44
M0000582,C017505,Email,2024-05-26,0,0,0,4.78
M0000583,C037377,Push Notification,2024-04-12,0,0,1,3.26
M0000584,C011657,Email,2024-06-07,1,0,0,4.19
M0000585,C021859,Push Notification,2024-12-10,1,1,0,16.91
M0000586,C028359,Email,2023-07-08,0,0,0,10.8
M0000587,C031274,Social Media,2023-08-21,1,0,0,7.58
M0000588,C000807,Push Notification,2024-03-04,0,0,0,20.37
M0000589,C039520,Social Media,2025-03-02,0,0,1,6.8
M0000590,C011183,Email,2023-11-11,1,1,1,20.75
M0000591,C048038,Email,2024-03-19,0,1,0,10.42
M0000592,C034246,SMS,2023-12-11,0,0,0,6.33
M0000593,C024409,Email,2025-10-22,0,0,0,16.34
M0000594,C048966,Social Media,2024-08-04,0,0,0,9.94
M0000595,C028005,Push Notification,2024-10-21,1,0,0,16.4
M0000596,C039134,Social Media,2025-07-22,0,0,0,20.29
M0000597,C026771,Push Notification,2024-12-19,0,0,0,2.42
M0000598,C046155,Email,2023-11-14,1,0,0,10.66
M0000599,C034472,SMS,2025-07-11,1,1,0,13.43
M0000600,C039089,SMS,2023-05-26,0,0,0,4.5
M0000601,C049013,Push Notification,2023-09-17,1,0,0,4.66
M0000602,C015622,Push Notification,2023-02-23,1,1,0,12.91
M0000603,C045538,Email,2025-01-15,0,0,0,3.19
M0000604,C020107,SMS,2025-04-18,0,0,0,9.77
M0000605,C038233,Social Media,2023-05-11,0,0,0,9.3
M0000606,C044884,Social Media,2024-10-01,0,0,0,10.86
M0000607,C039363,Email,2023-09-13,0,0,0,7.73
M0000608,C047063,Email,2023-11-16,0,0,0,14.9
M0000609,C036463,Push Notification,2023-09-10,0,0,0,5.45
M0000610,C015635,Email,2025-05-26,0,0,0,10.07
M0000611,C000061,Push Notification,2025-08-15,0,0,0,16.56
M0000612,C039823,Email,2024-02-22,0,0,0,6.13
M0000613,C029830,Email,2025-09-24,0,0,0,8.57
M0000614,C020263,Email,2023-02-17,0,0,1,16.41
M0000615,C000614,SMS,2023-12-06,1,1,0,18.76
M0000616,C040361,Email,2025-03-19,0,0,0,18.29
M0000617,C049703,Email,2025-01-27,0,0,0,16.73
M0000618,C044252,Push Notification,2023-11-08,0,0,0,15.15
M0000619,C018920,Push Notification,2023-03-11,0,0,0,4.19
M0000620,C000782,Email,2025-05-11,0,0,0,10.92
M0000621,C009808,SMS,2023-07-21,0,0,0,20.61
M0000622,C008443,Push Notification,2023-04-12,1,0,0,19.63
M0000623,C026307,Push Notification,2023-06-09,0,0,0,7.89
M0000624,C030479,Push Notification,2025-03-16,0,1,0,9.3
M0000625,C038125,Email,2025-07-16,0,0,0,10.14
M0000626,C031971,Email,2025-02-09,1,0,0,8.77
M0000627,C028765,Email,2023-08-12,0,1,0,9.48
M0000628,C037077,Email,2023-11-05,0,0,0,11.74
M0000629,C020909,Email,2025-03-25,1,0,0,16.04
M0000630,C024899,Email,2023-09-28,0,0,0,13.64
M0000631,C010665,Email,2024-09-02,0,0,0,10.77
M0000632,C002147,Email,2025-11-08,0,0,0,18.64
M0000633,C027254,Email,2024-01-15,1,1,0,1.82
M0000634,C009393,Email,2025-07-25,0,0,0,15.14
M0000635,C046620,Email,2023-11-04,1,1,0,6.3
M0000636,C001733,Social Media,2024-06-28,0,0,0,10.23
M0000637,C007512,SMS,2025-01-13,0,0,0,7.52
M0000638,C042911,Social Media,2025-01-06,0,0,0,3.31
M0000639,C036237,Email,2025-06-26,0,0,0,19.97
M0000640,C048056,Push Notification,2024-05-10,0,0,0,16.72
M0000641,C041871,Email,2025-06-11,1,1,1,1.58
M0000642,C005800,Email,2023-09-30,1,1,0,13.44
M0000643,C011692,Email,2024-08-29,1,1,0,7.95
M0000644,C041750,Push Notification,2024-10-30,0,1,0,4.65
M0000645,C033631,Push Notification,2024-07-08,0,0,1,19.72
M0000646,C034132,Email,2023-03-24,0,0,0,5.98
M0000647,C032399,Email,2025-10-31,0,0,0,21.44
M0000648,C042919,SMS,2023-07-25,0,0,0,4.58
M0000649,C033712,Email,2023-12-13,0,0,0,7.33
M0000650,C046215,Push Notification,2025-11-27,1,0,0,1.32
M0000651,C018425,Social Media,2024-11-28,1,0,0,20.66
M0000652,C041173,Email,2024-12-19,0,0,0,10.31
M0000653,C004987,Push Notification,2024-03-09,0,0,0,14.7
M0000654,C017310,Push Notification,2023-03-02,0,0,0,20.99
M0000655,C007464,SMS,2024-09-26,0,0,0,18.21
M0000656,C005370,SMS,2023-09-03,1,0,1,2.57
M0000657,C045106,Push Notification,2024-01-14,0,0,0,11.99
M0000658,C013200,SMS,2024-08-04,0,0,0,11.18
M0000659,C002165,SMS,2024-09-01,1,0,0,3.49
M0000660,C013412,Email,2023-08-24,0,0,0,21.93
M0000661,C023813,Email,2024-02-01,0,0,0,4.14
M0000662,C030377,Email,2023-02-16,1,0,0,1.78
M0000663,C046173,Email,2024-09-10,0,0,0,19.69
M0000664,C006538,Email,2023-11-17,0,0,0,21.76
M0000665,C021657,Push Notification,2023-07-17,0,0,0,8.6
M0000666,C017915,Email,2023-05-10,0,0,0,18.27
M0000667,C047680,Email,2023-12-16,1,0,0,6.94
M0000668,C014954,Push Notification,2025-01-08,0,0,0,3.48
M0000669,C029889,Email,2025-11-15,0,0,0,1.48
M0000670,C046419,Email,2024-11-21,0,0,0,18.34
M0000671,C010840,Email,2024-09-16,0,0,0,2.98
M0000672,C036000,Push Notification,2024-02-13,1,0,0,18.04
M0000673,C009444,Push Notification,2023-10-06,0,0,0,3.59
M0000674,C024159,SMS,2024-06-24,0,1,0,14.3
M0000675,C014349,Email,2025-12-30,0,0,0,7.96
M0000676,C036898,Push Notification,2023-11-26,0,0,0,16.77
M0000677,C043508,SMS,2023-02-18,0,0,0,1.93
M0000678,C045596,Push Notification,2025-02-01,0,0,0,21.07
M0000679,C014402,SMS,2024-06-17,1,0,0,15.76
M0000680,C008488,Social Media,2025-09-21,0,0,0,8.46
M0000681,C013929,Push Notification,2025-02-03,0,0,0,14.79
M0000682,C000897,Push Notification,2024-07-03,1,0,0,18.62
M0000683,C044160,Push Notification,2023-04-05,1,0,0,12.83
M0000684,C026241,Push Notification,2024-02-13,0,1,0,17.84
M0000685,C002326,Social Media,2023-03-27,0,0,0,6.96
M0000686,C018286,Email,2025-07-30,1,1,0,20.03
M0000687,C014845,Email,2024-03-04,0,0,0,12.24
M0000688,C039693,Email,2025-07-15,0,0,0,2.19
M0000689,C002129,Push Notification,2023-02-16,0,0,0,2.27
M0000690,C000627,Email,2024-04-14,0,0,0,17.54
M0000691,C038073,Push Notification,2024-02-20,0,0,0,15.7
M0000692,C037523,Email,2024-06-22,0,0,0,17.63
M0000693,C009291,Email,2025-08-04,0,0,0,12.58
M0000694,C004459,SMS,2023-03-19,0,0,0,11.31
M0000695,C000483,Push Notification,2023-01-03,1,0,0,3.12
M0000696,C034408,Push Notification,2023-03-08,0,1,0,20.76
M0000697,C020331,Email,2023-01-11,0,0,0,18.13
M0000698,C044640,Push Notification,2023-11-29,0,0,0,5.49
M0000699,C024759,Email,2024-12-10,0,0,1,16.24
M0000700,C002924,Push Notification,2023-05-10,0,0,0,20.89
M0000701,C003126,SMS,2024-04-29,1,0,0,20.83
M0000702,C002464,Email,2023-10-07,0,0,0,13.61
M0000703,C020085,Email,2023-08-11,0,0,0,18.92
M0000704,C022481,Email,2023-04-11,0,0,0,19.62
M0000705,C004563,Email,2024-08-21,0,0,0,1.17
M0000706,C039762,SMS,2025-05-29,0,0,0,16.06
M0000707,C038707,SMS,2024-09-05,0,0,0,16.12
M0000708,C044397,Push Notification,2023-10-08,0,0,0,14.29
M0000709,C007452,SMS,2023-06-13,1,1,0,1.31
M0000710,C011723,SMS,2024-06-23,0,0,0,20.3
M0000711,C034196,Social Media,2024-11-27,1,0,0,21.62
M0000712,C028880,Social Media,2023-10-21,0,0,0,14.82
M0000713,C013017,Push Notification,2024-06-04,0,0,0,20.62
M0000714,C015763,Push Notification,2023-09-21,0,0,0,18.55
M0000715,C019343,Email,2025-05-10,0,0,0,7.55
M0000716,C023894,Email,2024-04-25,0,0,0,16.53
M0000717,C044513,Email,2025-06-23,0,0,0,3.32
M0000718,C043786,Email,2025-09-12,1,0,0,11.06
M0000719,C026721,Push Notification,2025-06-30,0,0,0,10.79
M0000720,C031435,Push Notification,2025-01-28,1,0,0,11.7
M0000721,C022597,Email,2023-05-11,0,0,1,11.76
M0000722,C018952,Email,2023-05-31,0,1,0,8.78
M0000723,C040013,Email,2025-11-07,0,1,0,5.75
M0000724,C012857,SMS,2024-11-15,1,1,1,16.55
M0000725,C020446,Email,2025-08-21,0,0,0,21.0
M0000726,C033755,SMS,2023-08-27,0,0,0,18.03
M0000727,C025780,SMS,2025-12-27,1,0,1,12.36
M0000728,C038428,SMS,2025-01-23,0,1,0,7.97
M0000729,C031904,SMS,2024-01-25,0,0,0,11.78
M0000730,C048393,SMS,2023-02-25,0,0,0,8.46
M0000731,C020372,Push Notification,2024-10-19,0,0,0,2.22
M0000732,C046766,Email,2023-11-21,0,0,0,3.92
M0000733,C006171,Email,2025-12-27,1,0,0,21.04
M0000734,C038047,SMS,2025-05-14,0,0,0,19.15
M0000735,C038988,Email,2025-06-19,1,0,0,11.2
M0000736,C021531,SMS,2023-02-24,0,0,0,3.66
M0000737,C008150,SMS,2023-01-23,1,0,0,2.63
M0000738,C044474,Email,2025-12-15,1,0,0,14.12
M0000739,C030039,Email,2025-06-11,0,1,0,11.51
M0000740,C027730,Push Notification,2024-12-12,0,0,0,15.58
M0000741,C015586,Email,2023-08-16,0,0,0,6.0
M0000742,C031419,SMS,2025-10-15,0,0,0,11.83
M0000743,C023137,SMS,2024-11-05,0,0,0,4.77
M0000744,C009497,Email,2023-10-01,1,0,0,21.05
M0000745,C008074,Push Notification,2025-06-15,0,0,0,2.0
M0000746,C022424,Social Media,2024-05-22,0,0,0,20.49
M0000747,C049510,Social Media,2023-06-13,0,0,0,21.95
M0000748,C041609,Email,2024-10-22,1,1,0,12.21
M0000749,C038758,Email,2025-07-17,1,0,0,19.56
M0000750,C042571,Social Media,2024-12-05,0,0,1,11.86
M0000751,C026474,Social Media,2025-05-26,0,0,0,15.48
M0000752,C006175,Email,2023-11-20,0,0,0,7.05
M0000753,C007472,Email,2024-04-26,0,0,0,17.66
M0000754,C020816,SMS,2023-09-14,0,0,0,21.11
M0000755,C002334,SMS,2025-04-01,1,0,0,10.95
M0000756,C018074,SMS,2024-02-21,1,0,0,12.8
M0000757,C039476,Push Notification,2023-07-31,0,0,1,17.56
M0000758,C024368,Push Notification,2023-11-27,0,0,0,4.12
M0000759,C021152,SMS,2023-06-04,0,0,1,20.99
M0000760,C042753,Push Notification,2023-05-30,1,0,1,6.02
M0000761,C002558,SMS,2023-01-21,0,0,0,14.68
M0000762,C025273,Email,2023-04-07,0,0,0,2.08
M0000763,C037193,Push Notification,2023-06-01,0,0,0,11.07
M0000764,C032394,SMS,2025-06-27,0,0,0,14.35
M0000765,C042546,Push Notification,2024-07-16,0,0,0,2.06
M0000766,C040892,Social Media,2023-03-27,0,0,0,12.38
M0000767,C041162,Email,2023-10-18,0,0,0,21.02
M0000768,C018686,Email,2023-11-04,1,1,1,15.01
M0000769,C027962,SMS,2025-04-11,0,0,0,8.61
M0000770,C024712,Social Media,2023-12-01,0,1,0,11.78
M0000771,C032662,Email,2024-06-14,1,0,0,15.68
M0000772,C032040,Email,2025-11-08,0,0,0,15.01
M0000773,C010291,Email,2023-05-21,1,0,0,10.49
M0000774,C000064,SMS,2025-06-12,0,0,0,17.16
M0000775,C024320,SMS,2025-03-09,1,0,0,2.3
M0000776,C032216,SMS,2024-04-08,1,0,0,6.08
M0000777,C037180,Push Notification,2025-07-13,0,1,1,16.67
M0000778,C009278,Push Notification,2023-06-29,0,0,0,5.85
M0000779,C005543,Email,2023-06-03,0,0,0,3.14
M0000780,C002455,Push Notification,2025-11-22,0,0,0,13.88
M0000781,C031132,SMS,2025-09-24,0,0,0,8.84
M0000782,C014990,Social Media,2023-07-26,0,0,0,21.11
M0000783,C019956,Email,2025-12-01,0,1,0,8.38
M0000784,C045328,SMS,2024-04-19,0,0,0,10.22
M0000785,C026852,Email,2023-07-07,0,0,0,15.53
M0000786,C027433,Social Media,2023-07-08,1,0,0,3.22
M0000787,C026936,Push Notification,2025-02-02,1,0,0,7.21
M0000788,C026056,Push Notification,2023-11-28,0,0,0,7.09
M0000789,C019911,Social Media,2024-09-13,0,1,1,10.9
M0000790,C048660,Email,2024-10-09,0,0,0,17.25
M0000791,C038468,Push Notification,2024-10-25,0,0,0,3.74
M0000792,C026745,Push Notification,2025-01-21,0,0,0,12.36
M0000793,C030578,Push Notification,2023-03-28,0,0,0,10.91
M0000794,C009347,Push Notification,2025-07-29,1,0,0,1.2
M0000795,C044313,Push Notification,2025-05-15,0,0,0,13.39
M0000796,C033612,SMS,2024-01-09,0,1,0,20.23
M0000797,C042142,Email,2024-10-25,0,0,0,14.31
M0000798,C031269,Email,2023-08-05,0,0,0,4.55
M0000799,C000403,Push Notification,2025-03-01,0,0,0,3.96
M0000800,C041189,Push Notification,2024-04-30,0,0,0,20.85
M0000801,C036071,Push Notification,2024-07-20,0,0,0,19.64
M0000802,C029324,Email,2023-10-16,0,0,0,16.74
M0000803,C018432,Email,2025-11-07,0,1,0,21.07
M0000804,C023828,Push Notification,2023-07-16,0,1,0,5.4
M0000805,C025076,Social Media,2023-05-14,0,0,0,7.55
M0000806,C010254,Email,2024-10-26,0,0,0,20.06
M0000807,C016953,Email,2025-08-09,1,0,0,5.79
M0000808,C017425,Email,2025-08-27,0,0,0,18.46
M0000809,C049369,Email,2023-01-07,0,1,0,6.8
M0000810,C034709,Social Media,2023-01-25,0,0,0,7.89
M0000811,C005511,Email,2025-10-27,0,0,0,10.3
M0000812,C045907,Email,2024-02-25,0,0,0,16.72
M0000813,C043386,SMS,2024-05-18,1,0,0,17.54
M0000814,C020685,Email,2023-07-01,0,0,0,12.15
M0000815,C043085,Email,2024-07-19,0,0,0,10.76
M0000816,C035862,SMS,2025-08-16,0,0,0,19.13
M0000817,C029877,Email,2024-08-11,0,0,0,13.82
M0000818,C029464,SMS,2024-10-17,0,0,0,19.7
M0000819,C041313,Email,2025-10-23,0,0,0,11.31
M0000820,C015120,Email,2023-11-16,1,0,0,19.5
M0000821,C011759,SMS,2023-05-29,0,0,0,8.56
M0000822,C010453,Email,2023-05-16,0,0,0,6.41
M0000823,C026453,Push Notification,2025-08-16,1,0,0,14.02
M0000824,C032589,Email,2023-03-31,0,1,0,20.01
M0000825,C023584,Email,2024-09-04,0,0,0,8.76
M0000826,C016098,SMS,2025-02-19,0,0,0,12.27
M0000827,C020471,Email,2024-07-23,0,0,0,12.41
M0000828,C044180,SMS,2023-08-10,0,0,0,7.3
M0000829,C001310,Email,2024-11-01,0,0,0,19.88
M0000830,C005582,Push Notification,2023-12-17,1,0,1,3.41
M0000831,C036079,Email,2023-06-23,0,0,0,14.78
M0000832,C046830,Social Media,2023-02-25,0,0,0,21.32
M0000833,C045537,Push Notification,2023-06-03,0,0,0,12.16
M0000834,C007870,SMS,2025-12-28,0,0,0,0.82
M0000835,C024423,Push Notification,2025-07-15,1,0,0,1.24
M0000836,C040381,Email,2024-12-23,0,1,0,21.62
M0000837,C013937,SMS,2025-02-21,0,0,0,10.05
M0000838,C049745,Email,2024-05-23,0,0,0,7.47
M0000839,C014282,Email,2023-02-05,0,1,1,17.97
M0000840,C024273,SMS,2024-02-13,0,0,0,19.59
M0000841,C016214,Email,2025-08-20,1,0,0,10.08
M0000842,C033604,Push Notification,2023-12-11,0,0,0,12.16
M0000843,C047199,Push Notification,2025-07-13,1,0,0,12.45
M0000844,C021349,SMS,2023-01-02,0,0,0,13.24
M0000845,C045447,Push Notification,2024-03-15,1,0,0,18.16
M0000846,C042335,Email,2023-12-29,1,0,0,20.63
M0000847,C014167,Email,2024-11-14,0,0,0,21.36
M0000848,C023910,Email,2024-10-26,0,0,0,8.15
M0000849,C030212,Email,2024-04-11,1,1,0,8.2
M0000850,C044883,Social Media,2025-07-21,0,1,0,4.51
M0000851,C019525,Email,2024-01-08,1,1,0,3.33
M0000852,C032036,Email,2024-06-27,0,1,0,19.29
M0000853,C002134,Social Media,2025-01-29,0,0,0,8.0
M0000854,C048952,SMS,2023-08-28,1,0,0,8.86
M0000855,C002097,SMS,2023-06-05,0,0,0,10.82
M0000856,C043342,Push Notification,2023-06-29,0,0,0,7.59
M0000857,C000384,Push Notification,2024-04-30,0,1,0,10.86
M0000858,C032330,Push Notification,2023-11-24,0,0,0,6.89
M0000859,C008345,Push Notification,2023-03-20,0,0,0,13.74
M0000860,C035312,SMS,2023-10-09,0,0,0,3.66
M0000861,C025142,Social Media,2025-11-17,0,0,0,1.48
M0000862,C045560,SMS,2024-01-17,0,0,0,20.66
M0000863,C049744,Email,2024-05-28,0,0,0,17.38
M0000864,C005715,Email,2023-10-31,0,0,0,1.24
M0000865,C039119,SMS,2023-03-25,0,0,0,2.51
M0000866,C039790,SMS,2025-08-03,0,0,0,7.54
M0000867,C029204,Social Media,2025-06-21,0,0,0,21.0
M0000868,C039556,Email,2024-02-14,1,1,0,18.46
M0000869,C008929,SMS,2025-09-18,0,0,0,6.16
M0000870,C014832,SMS,2023-12-13,0,0,0,14.24
M0000871,C038439,Email,2023-07-02,0,0,0,17.74
M0000872,C017076,Email,2023-02-21,0,0,0,17.6
M0000873,C039383,Email,2025-02-02,0,1,0,10.42
M0000874,C026569,Email,2025-09-02,0,0,0,16.62
M0000875,C020245,Email,2025-02-03,1,1,1,13.14
M0000876,C020731,SMS,2025-07-17,1,0,0,13.59
M0000877,C046302,Email,2025-10-12,0,1,0,15.98
M0000878,C005340,Email,2025-06-05,0,0,0,18.36
M0000879,C018004,SMS,2023-09-05,0,1,0,21.6
M0000880,C019381,Email,2025-05-07,0,0,0,14.88
M0000881,C014317,Push Notification,2024-06-23,1,0,0,21.5
M0000882,C003300,Email,2024-06-06,1,0,0,11.97
M0000883,C003333,Email,2023-03-22,0,0,0,16.17
M0000884,C023109,Push Notification,2024-10-21,0,0,0,1.52
M0000885,C019676,Email,2025-12-06,0,0,0,3.28
M0000886,C036581,SMS,2023-03-17,1,0,0,14.34
M0000887,C022212,SMS,2024-09-29,0,0,0,19.39
M0000888,C027634,SMS,2024-07-03,0,0,0,13.59
M0000889,C005761,Email,2023-02-09,0,0,0,18.81
M0000890,C029873,SMS,2024-08-31,0,0,0,2.09
M0000891,C033620,Push Notification,2023-02-01,0,0,0,4.74
M0000892,C025257,Email,2023-01-13,0,0,0,1.18
M0000893,C017805,Push Notification,2023-12-12,0,0,0,12.24
M0000894,C033237,SMS,2023-05-10,0,0,0,9.82
M0000895,C031475,Email,2023-03-15,0,0,0,2.49
M0000896,C037006,SMS,2025-08-09,0,0,0,9.06
M0000897,C019428,Push Notification,2024-01-19,0,0,0,1.36
M0000898,C039254,Email,2023-04-08,0,0,0,21.23
M0000899,C001063,Social Media,2024-05-16,1,0,0,19.27
M0000900,C010165,Email,2023-10-25,1,0,0,21.05
M0000901,C047826,Email,2025-01-22,1,1,0,13.73
M0000902,C029499,Social Media,2024-11-23,0,0,0,19.84
M0000903,C007489,Email,2023-11-22,0,0,0,20.38
M0000904,C039264,Push Notification,2023-10-14,0,0,0,18.7
M0000905,C008304,Email,2024-01-02,0,0,0,3.31
M0000906,C045001,Email,2024-10-14,1,0,0,4.91
M0000907,C026006,Email,2023-09-18,0,0,0,3.05
M0000908,C047025,Push Notification,2024-08-12,1,0,0,4.07
M0000909,C021756,Push Notification,2024-01-07,0,0,0,1.88
M0000910,C030840,Push Notification,2023-04-08,0,0,0,11.59
M0000911,C031539,Email,2024-01-05,1,0,0,12.93
M0000912,C029761,Email,2024-03-09,0,0,0,2.79
M0000913,C040267,Push Notification,2023-01-06,0,1,0,7.08
M0000914,C033074,Email,2024-12-01,0,0,0,18.16
M0000915,C023577,Email,2024-07-27,0,0,0,3.56
M0000916,C040541,SMS,2025-04-13,1,0,0,4.99
M0000917,C048203,Social Media,2024-06-04,0,0,0,9.24
M0000918,C041665,Email,2025-12-28,0,0,0,2.41
M0000919,C006029,Email,2023-07-20,0,0,0,7.49
