Customer_ID,Gender,Age,Marital_Status,City,State,Income_Bracket,Annual_Income,Occupation,Customer_Segment,Signup_Date,Loyalty_Tier,Preferred_Channel,App_User_Flag,Credit_Score,Household_Size,Tenure_Months,Last_Login_Days_Ago
C000188,Female,24,Married,Telangana City 3,Telangana,Medium,449797.0,Retired,Regular,2016-07-02,Bronze,Website,1,653,5,81,32
C000189,Male,39,Single,Maharashtra City 2,Maharashtra,Medium,911611.0,Self Employed,Deal Hunter,2025-03-04,Bronze,Mobile App,1,651,6,70,46
C000190,Male,51,Married,West Bengal City 1,West Bengal,High,1715380.0,Self Employed,Regular,2021-01-24,Bronze,Mobile App,0,560,6,36,33
C000191,Male,24,Single,Telangana City 2,Telangana,Medium,1073118.0,Salaried,Regular,2017-05-31,Bronze,Website,1,689,3,38,146
C000192,Female,28,Divorced,Uttar Pradesh City 2,Uttar Pradesh,Medium,664102.0,Self Employed,Regular,2017-01-04,Gold,Mobile App,1,694,3,64,35
C000193,Female,53,Married,Delhi City 1,Delhi,,597083.0,Salaried,Regular,2024-02-07,Silver,Mobile App,1,566,4,15,6
C000194,Male,48,Single,Uttar Pradesh City 2,Uttar Pradesh,Medium,642912.0,Salaried,Regular,2023-09-15,Bronze,Mobile App,1,743,1,17,35
C000195,Male,53,Married,Tamil Nadu City 1,Tamil Nadu,Medium,1212223.0,Self Employed,Deal Hunter,2025-07-09,Gold,Mobile App,1,705,3,26,0
C000196,Male,56,Single,Delhi City 3,Delhi,Very High,3219826.0,Salaried,Premium,2016-05-22,Gold,Mobile App,0,782,5,94,4
C000197,Male,39,Single,Maharashtra City 2,Maharashtra,,1010430.0,Salaried,Premium,2016-01-06,Bronze,Physical Store,1,667,2,103,32
C000198,Male,47,Married,Maharashtra City 2,Maharashtra,High,1857539.0,Salaried,Value Seeker,2016-07-08,Bronze,Physical Store,0,576,3,55,59
C000199,Male,27,Married,Maharashtra City 2,Maharashtra,Medium,467005.0,,Deal Hunter,2025-11-02,Silver,Mobile App,0,752,2,93,12
C000200,Male,18,Divorced,Rajasthan City 3,Rajasthan,,448870.0,Salaried,Regular,2017-07-23,Gold,Website,0,777,4,32,87
C000201,Female,18,Divorced,Karnataka City 2,Karnataka,Low,283649.0,Student,Regular,2025-02-03,Silver,Website,0,744,3,4,1
C000202,Female,30,Divorced,Tamil Nadu City 2,Tamil Nadu,Low,202162.0,Self Employed,Regular,2016-05-10,Platinum,Mobile App,1,754,3,63,9
C000203,Male,42,Married,Rajasthan City 1,Rajasthan,Low,455348.0,Salaried,Regular,2016-01-07,Bronze,Mobile App,1,623,4,120,24
C000204,Male,44,Married,Gujarat City 1,Gujarat,Low,325143.0,Salaried,Premium,2022-02-23,Silver,Website,1,757,2,112,0
C000205,Female,26,Single,Uttar Pradesh City 2,Uttar Pradesh,,259344.0,Salaried,Premium,2019-03-01,Bronze,Website,1,633,1,9,130
C000206,Female,42,Married,Kerala City 3,Kerala,Low,239639.0,Salaried,Value Seeker,2023-06-29,Bronze,Website,0,710,3,90,85
C000207,Female,18,Married,Gujarat City 2,Gujarat,Medium,954242.0,Homemaker,Deal Hunter,2021-08-24,Bronze,Website,0,547,4,26,79
C000208,Female,46,Divorced,Maharashtra City 2,Maharashtra,Low,295262.0,Salaried,Value Seeker,2023-12-21,Bronze,Physical Store,0,673,4,85,103
C000209,Male,34,Married,Karnataka City 2,Karnataka,Medium,638497.0,Retired,Regular,2016-12-16,Gold,Website,1,768,2,116,0
C000210,Female,27,Single,Uttar Pradesh City 3,Uttar Pradesh,Medium,820889.0,Homemaker,Regular,2021-06-25,Bronze,Website,0,613,3,26,44
C000211,Female,53,Married,Kerala City 2,Kerala,Low,405911.0,Self Employed,Deal Hunter,2019-08-03,Silver,Website,1,716,3,58,57
C000212,Male,34,Divorced,Kerala City 2,Kerala,High,1654728.0,Salaried,Premium,2020-07-23,Silver,Physical Store,1,850,6,102,23
C000213,Female,31,Single,Delhi City 2,Delhi,Low,331225.0,Student,Value Seeker,2017-12-23,Silver,Mobile App,1,665,4,103,0
C000214,Female,42,Single,Delhi City 2,Delhi,Medium,929724.0,Salaried,Regular,2018-04-19,Gold,Website,0,690,2,115,21
C000215,Other,34,Married,Tamil Nadu City 2,Tamil Nadu,Low,363635.0,,Deal Hunter,2018-08-29,Bronze,Mobile App,0,651,2,10,32
C000216,Male,32,Single,Karnataka City 1,Karnataka,Low,298961.0,Salaried,Value Seeker,2020-07-18,Bronze,Physical Store,0,577,1,73,58
C000217,Female,27,Married,West Bengal City 1,West Bengal,Low,468333.0,Homemaker,Value Seeker,2016-06-02,Bronze,Mobile App,0,672,2,100,36
C000218,Female,39,Married,Karnataka City 3,Karnataka,Medium,1201526.0,Salaried,Premium,2019-08-25,Bronze,Physical Store,1,759,3,18,38
C000219,Male,19,Divorced,Tamil Nadu City 1,Tamil Nadu,Low,389588.0,Salaried,Regular,2021-10-24,Gold,Website,0,746,1,36,9
C000220,Female,42,Single,Maharashtra City 3,Maharashtra,Low,379725.0,Self Employed,Value Seeker,2020-03-13,Bronze,Physical Store,0,767,1,101,59
C000221,Male,18,Married,Delhi City 2,Delhi,Low,184221.0,Salaried,Regular,2018-01-29,Silver,Physical Store,1,765,2,92,0
C000222,Female,35,Single,Gujarat City 1,Gujarat,Medium,512764.0,Self Employed,Premium,2016-09-17,Silver,Mobile App,1,786,5,66,29
C000223,Female,34,Single,Telangana City 1,Telangana,Medium,788212.0,Retired,Premium,2023-02-19,Gold,Mobile App,1,724,4,25,136
C000224,Female,55,Married,Karnataka City 3,Karnataka,Medium,849866.0,Self Employed,Premium,2021-05-29,Bronze,Physical Store,0,819,3,9,33
C000225,Female,32,Single,Karnataka City 2,Karnataka,Medium,793477.0,Self Employed,Premium,2017-03-13,Gold,Mobile App,1,718,2,24,9
C000226,Male,29,Single,Telangana City 3,Telangana,Very High,3470680.0,Retired,Deal Hunter,2022-08-27,Bronze,Physical Store,1,672,2,27,136
C000227,Male,28,Married,Karnataka City 3,Karnataka,Low,362810.0,Student,Deal Hunter,2022-06-02,Silver,Mobile App,0,663,1,96,3
C000228,Male,44,Married,Telangana City 3,Telangana,Low,230716.0,Salaried,Regular,2024-12-14,Bronze,Physical Store,1,664,2,81,40
C000229,Female,35,Married,Uttar Pradesh City 1,Uttar Pradesh,High,891624.0,Salaried,Value Seeker,2023-08-31,Bronze,Website,0,732,3,96,40
C000230,Male,45,Married,Karnataka City 1,Karnataka,Medium,955923.0,Salaried,Value Seeker,2025-10-28,Silver,Physical Store,1,670,4,43,17
C000231,Male,33,Single,Maharashtra City 3,Maharashtra,High,728559.0,Salaried,Deal Hunter,2021-07-01,Gold,Mobile App,1,739,3,39,67
C000232,Female,38,Married,Gujarat City 2,Gujarat,,389678.0,Student,Value Seeker,2020-02-15,Gold,Website,1,785,1,74,155
C000233,Male,28,Married,Karnataka City 3,Karnataka,Medium,688949.0,Self Employed,Regular,2024-09-12,Gold,Physical Store,0,771,3,2,66
C000234,Other,27,Single,West Bengal City 3,West Bengal,Medium,1034012.0,Retired,Premium,2016-12-01,Silver,Website,0,724,2,58,120
C000235,Male,42,Married,Uttar Pradesh City 1,Uttar Pradesh,Medium,,Homemaker,Value Seeker,2018-11-19,Silver,Website,0,669,2,114,84
C000236,Female,22,Single,Rajasthan City 2,Rajasthan,Medium,684206.0,Homemaker,Deal Hunter,2025-08-06,Bronze,Website,1,636,2,13,142
C000237,Female,24,Single,Maharashtra City 2,Maharashtra,High,2804422.0,Salaried,Premium,2018-12-29,Bronze,Website,1,742,3,30,131
C000238,Male,54,Married,Maharashtra City 1,Maharashtra,Medium,374486.0,Salaried,Regular,2019-12-21,Gold,Mobile App,0,684,6,19,57
C000239,Female,33,Married,Telangana City 1,Telangana,Low,395980.0,Retired,Premium,2025-10-14,Bronze,Mobile App,1,727,4,17,21
C000240,Female,36,Married,Delhi City 2,Delhi,High,1254058.0,Homemaker,Premium,2023-11-21,Silver,Website,1,591,1,49,0
C000241,Female,41,Single,Gujarat City 1,Gujarat,High,2530225.0,Salaried,Value Seeker,2017-11-27,Bronze,Website,1,685,1,40,31
C000242,Male,35,Single,Telangana City 3,Telangana,Medium,862503.0,Retired,Regular,2018-12-08,Bronze,Mobile App,0,796,2,27,60
C000243,Female,41,Married,Telangana City 3,Telangana,Medium,749494.0,Self Employed,Regular,2021-06-30,Gold,Mobile App,1,768,2,6,38
C000244,Female,37,Single,Delhi City 1,Delhi,Medium,946715.0,Student,Regular,2025-06-28,Bronze,Mobile App,1,679,2,72,176
C000245,Male,58,Married,Karnataka City 1,Karnataka,Low,303089.0,Self Employed,Value Seeker,2024-09-25,Bronze,Mobile App,0,616,1,77,46
C000246,Male,18,Married,Maharashtra City 1,Maharashtra,Medium,806092.0,Self Employed,Regular,2022-09-19,Silver,Mobile App,0,593,3,16,43
C000247,Female,40,Married,Delhi City 2,Delhi,Medium,843434.0,Salaried,Value Seeker,2018-09-06,Bronze,Mobile App,0,779,2,82,33
C000248,Male,40,Single,Karnataka City 2,Karnataka,Low,410746.0,Salaried,Deal Hunter,2016-09-17,Silver,Mobile App,1,850,2,14,43
C000249,Female,40,Married,Gujarat City 2,Gujarat,Very High,3233102.0,Self Employed,Regular,2022-09-03,Silver,Mobile App,1,669,4,10,32
C000250,Female,30,Married,Rajasthan City 1,Rajasthan,Medium,837394.0,Salaried,Value Seeker,2017-12-20,Bronze,Website,1,609,3,73,143
C000251,Female,35,Single,Delhi City 3,Delhi,Medium,548283.0,Salaried,Regular,2025-05-14,Silver,Physical Store,1,634,2,29,8
C000252,Female,47,Single,Uttar Pradesh City 1,Uttar Pradesh,Medium,891562.0,Salaried,Value Seeker,2019-03-04,Bronze,Mobile App,0,773,2,106,46
C000253,Female,34,Married,Telangana City 3,Telangana,Medium,1185888.0,Self Employed,Regular,2023-06-14,Platinum,Mobile App,1,801,3,114,20
C000254,Female,28,Married,Telangana City 3,Telangana,High,1038256.0,Student,Value Seeker,2022-04-26,Bronze,Website,1,722,3,95,47
C000255,Female,44,Married,Karnataka City 2,Karnataka,High,1752107.0,Salaried,Regular,2025-08-11,Silver,Mobile App,0,707,1,22,4
C000256,Female,37,Single,West Bengal City 1,West Bengal,High,1849164.0,Self Employed,Regular,2017-10-13,Gold,Mobile App,0,822,3,111,7
C000257,Male,47,Single,Maharashtra City 2,Maharashtra,Low,276582.0,Salaried,Regular,2019-12-12,Gold,Mobile App,0,783,5,79,152
C000258,Female,38,Single,Kerala City 3,Kerala,Medium,1203381.0,Salaried,Premium,2025-11-07,Silver,Physical Store,1,654,5,87,12
C000259,Female,27,Married,Maharashtra City 3,Maharashtra,High,2033853.0,Salaried,Regular,2023-09-08,Gold,Website,1,659,3,98,10
C000260,Female,38,Divorced,Rajasthan City 2,Rajasthan,Medium,462336.0,Self Employed,Premium,2025-12-25,Bronze,Website,0,609,3,15,59
C000261,Female,29,Single,Rajasthan City 1,Rajasthan,Medium,869851.0,Salaried,Value Seeker,2025-05-02,Silver,Mobile App,0,730,2,1,15
C000262,Female,38,Single,Maharashtra City 2,Maharashtra,Low,420334.0,Self Employed,Value Seeker,2025-01-31,Gold,Mobile App,0,689,2,7,48
C000263,Male,44,Single,Rajasthan City 3,Rajasthan,Medium,829044.0,Salaried,Premium,2018-10-11,Silver,Mobile App,1,675,3,16,171
C000264,Male,32,Married,Maharashtra City 3,Maharashtra,Low,266870.0,Salaried,Regular,2023-10-06,Bronze,Website,1,656,5,95,98
C000265,Female,25,Divorced,Maharashtra City 3,Maharashtra,Low,302374.0,Salaried,Deal Hunter,2025-01-02,Bronze,Website,1,608,3,73,27
C000266,Male,37,Single,Tamil Nadu City 3,Tamil Nadu,Medium,1027845.0,Salaried,Value Seeker,2016-12-01,Bronze,Mobile App,1,663,2,46,71
C000267,Female,49,Married,Kerala City 1,Kerala,Medium,923199.0,Salaried,Value Seeker,2016-02-18,Bronze,Website,0,651,5,22,90
C000268,Female,42,Married,Karnataka City 3,Karnataka,Low,405976.0,Self Employed,Premium,2024-05-19,Gold,Mobile App,0,824,3,59,5
C000269,Female,23,Divorced,Maharashtra City 1,Maharashtra,High,2276483.0,Salaried,Value Seeker,2016-11-20,Platinum,Mobile App,1,758,4,41,0
C000270,Female,30,Single,Maharashtra City 3,Maharashtra,High,2251009.0,,Value Seeker,2023-05-25,Gold,Mobile App,1,631,2,2,18
C000271,Male,39,Married,Tamil Nadu City 2,Tamil Nadu,Medium,837345.0,Salaried,Premium,2020-05-22,Bronze,Physical Store,0,752,2,16,55
C000272,Male,40,Single,Kerala City 3,Kerala,,951816.0,Salaried,Deal Hunter,2024-06-22,Bronze,Website,0,705,4,109,60
C000273,Female,27,Single,Delhi City 3,Delhi,Medium,610784.0,Homemaker,Regular,2017-09-29,Silver,Website,0,657,2,99,27
C000274,Female,18,Single,Karnataka City 3,Karnataka,Medium,690471.0,Self Employed,Premium,2022-11-11,Bronze,Mobile App,0,624,6,64,50
C000275,Male,66,Single,Gujarat City 1,Gujarat,High,1430399.0,Salaried,Regular,2025-03-02,Bronze,Website,0,676,2,88,37
C000276,Male,39,Single,Gujarat City 2,Gujarat,Low,259611.0,Salaried,Regular,2018-05-02,Bronze,Mobile App,0,640,3,50,55
C000277,Female,57,Single,Karnataka City 1,Karnataka,Medium,680240.0,Salaried,Premium,2024-01-30,Bronze,Mobile App,0,799,3,118,46
C000278,Female,29,Single,Maharashtra City 1,Maharashtra,High,2052681.0,Self Employed,Deal Hunter,2023-04-20,Platinum,Mobile App,1,807,2,71,8
C000279,Female,39,Divorced,Delhi City 3,Delhi,High,1711267.0,Self Employed,Value Seeker,2018-04-19,Silver,Website,1,697,3,85,105
C000280,Male,35,Married,Maharashtra City 1,Maharashtra,Medium,1209732.0,Salaried,Value Seeker,2023-09-28,Bronze,Physical Store,0,743,3,42,60
C000281,Male,24,Single,Gujarat City 3,Gujarat,Medium,959076.0,Homemaker,Deal Hunter,2024-12-16,Bronze,Mobile App,0,785,3,7,38
C000282,Female,43,Married,Rajasthan City 1,Rajasthan,Medium,480763.0,Salaried,Deal Hunter,2017-07-29,Silver,Mobile App,0,662,4,82,11
C000283,Male,44,Single,Tamil Nadu City 1,Tamil Nadu,,295105.0,,Regular,2023-10-18,Silver,Mobile App,0,641,6,52,10
C000284,Female,33,Single,Uttar Pradesh City 3,Uttar Pradesh,Low,391727.0,Salaried,Regular,2016-07-18,Bronze,Mobile App,0,693,5,33,32
C000285,Female,30,Married,Delhi City 1,Delhi,Medium,612144.0,Self Employed,Regular,2017-03-07,Bronze,Mobile App,1,644,2,52,40
C000286,Female,30,Married,Rajasthan City 2,Rajasthan,Low,405736.0,Self Employed,Regular,2017-01-26,Silver,Mobile App,0,826,2,96,2
C000287,Male,47,Single,Rajasthan City 2,Rajasthan,Medium,1083221.0,,Deal Hunter,2020-08-21,Silver,Website,0,546,1,17,1
C000288,Male,37,Married,Maharashtra City 1,Maharashtra,Medium,903055.0,Self Employed,Value Seeker,2019-08-02,Bronze,Physical Store,0,600,2,41,47
C000289,Male,18,Single,Tamil Nadu City 1,Tamil Nadu,Low,120000.0,Salaried,Premium,2020-04-16,Gold,Mobile App,1,750,2,40,0
C000290,Male,32,Single,Uttar Pradesh City 2,Uttar Pradesh,Medium,954152.0,Homemaker,Premium,2023-05-12,Platinum,Mobile App,1,645,6,44,7
C000291,Female,47,Married,Gujarat City 1,Gujarat,Medium,1051654.0,Salaried,Regular,2025-07-08,Bronze,Physical Store,1,816,1,64,23
C000292,Male,48,Married,Gujarat City 2,Gujarat,Medium,665524.0,Homemaker,Value Seeker,2022-04-02,Bronze,Website,0,593,3,47,30
C000293,Male,34,Married,Maharashtra City 2,Maharashtra,Medium,843190.0,Homemaker,Deal Hunter,2025-07-04,Silver,Mobile App,0,626,3,39,211
C000294,Male,26,Married,Telangana City 2,Telangana,,425100.0,Retired,Value Seeker,2017-07-05,Bronze,Website,1,690,3,105,15
C000295,Female,28,Single,Delhi City 3,Delhi,High,1254240.0,Salaried,Deal Hunter,2017-09-10,Bronze,Mobile App,1,668,4,105,89
C000296,Female,47,Married,Rajasthan City 3,Rajasthan,Medium,716275.0,Salaried,Regular,2023-06-19,Silver,Mobile App,0,723,3,35,37
C000297,Male,28,Married,West Bengal City 2,West Bengal,Medium,969146.0,Self Employed,Value Seeker,2020-10-03,Gold,Physical Store,0,840,1,117,24
C000298,Female,45,Married,Maharashtra City 1,Maharashtra,Medium,944173.0,Salaried,Deal Hunter,2020-01-31,Silver,Physical Store,1,696,4,109,3
C000299,Male,23,Married,Delhi City 2,Delhi,Medium,1079394.0,Self Employed,Regular,2016-09-24,Gold,Mobile App,0,664,4,63,100
C000300,Female,22,Married,Karnataka City 3,Karnataka,Medium,672385.0,Self Employed,Value Seeker,2022-05-21,Silver,Mobile App,0,768,3,68,8
C000301,Male,18,Single,Delhi City 2,Delhi,Low,434801.0,Self Employed,Value Seeker,2022-03-22,Bronze,Website,0,757,1,107,86
C000302,Female,32,Married,Uttar Pradesh City 3,Uttar Pradesh,Medium,848520.0,Self Employed,Regular,2021-03-29,Silver,Mobile App,1,753,6,73,32
C000303,Female,26,Single,Karnataka City 2,Karnataka,Medium,1241602.0,,Regular,2020-06-14,Bronze,Mobile App,1,558,2,104,40
C000304,Female,40,Single,Delhi City 1,Delhi,Low,412194.0,Retired,Deal Hunter,2022-11-02,Silver,Mobile App,1,800,4,108,104
C000305,Male,19,Single,Gujarat City 3,Gujarat,Medium,1158720.0,Salaried,Regular,2021-09-21,Gold,Mobile App,0,759,5,72,27
C000306,Female,35,Married,Rajasthan City 2,Rajasthan,Medium,806188.0,Salaried,Premium,2018-01-23,Silver,Mobile App,0,706,3,24,78
C000307,Female,40,Single,Uttar Pradesh City 3,Uttar Pradesh,Medium,574448.0,Homemaker,Regular,2019-10-23,Gold,Website,1,815,1,84,62
C000308,Male,36,Single,Delhi City 2,Delhi,Low,463005.0,Salaried,Deal Hunter,2017-12-01,Platinum,Website,1,765,5,112,8
C000309,Female,24,Single,Maharashtra City 3,Maharashtra,Medium,696479.0,Self Employed,Regular,2022-07-13,Silver,Physical Store,0,648,5,52,115
C000310,Male,62,Married,Delhi City 1,Delhi,Medium,660312.0,Salaried,Premium,2023-11-03,Bronze,Mobile App,0,610,2,60,40
C000311,Female,36,Single,Maharashtra City 3,Maharashtra,High,2347368.0,Salaried,Value Seeker,2025-03-30,Silver,Mobile App,1,734,2,112,9
C000312,Male,22,Married,Delhi City 2,Delhi,,296969.0,Salaried,Value Seeker,2024-08-24,Silver,Mobile App,0,627,3,115,57
C000313,Female,56,Single,Karnataka City 2,Karnataka,Medium,551607.0,Homemaker,Regular,2018-10-08,Gold,Mobile App,0,663,2,10,31
C000314,Female,25,Married,Maharashtra City 3,Maharashtra,Medium,1088130.0,Self Employed,Premium,2025-10-02,Bronze,Mobile App,0,624,2,35,94
C000315,Male,28,Married,Maharashtra City 1,Maharashtra,Medium,908754.0,Student,Regular,2023-05-13,Silver,Mobile App,1,558,3,56,26
C000316,Female,35,Married,Karnataka City 3,Karnataka,Low,120302.0,Salaried,Value Seeker,2023-06-02,Platinum,Website,1,667,3,49,26
C000317,Female,18,Single,Kerala City 1,Kerala,Medium,956086.0,Salaried,Value Seeker,2022-11-27,Bronze,Mobile App,1,733,3,26,72
C000318,Male,42,Married,Gujarat City 3,Gujarat,Medium,1086755.0,Self Employed,Deal Hunter,2020-02-26,Silver,Website,0,682,1,38,14
C000319,Female,28,Single,West Bengal City 2,West Bengal,Medium,844794.0,Salaried,Regular,2020-10-25,Bronze,Website,0,688,2,76,72
C000320,Female,40,Married,Gujarat City 2,Gujarat,Medium,,Homemaker,Value Seeker,2019-07-02,Silver,Mobile App,0,784,2,53,97
C000321,Male,35,Single,Rajasthan City 2,Rajasthan,Low,253283.0,Salaried,Regular,2017-10-25,Silver,Website,1,702,3,61,78
C000322,Male,43,Single,Delhi City 2,Delhi,,2143249.0,Salaried,Premium,2021-03-23,Bronze,Physical Store,1,677,2,97,25
C000323,Male,42,Married,West Bengal City 2,West Bengal,Medium,813225.0,Self Employed,Value Seeker,2024-03-28,Bronze,Physical Store,0,667,3,48,36
C000324,Female,38,Single,Rajasthan City 3,Rajasthan,Low,371508.0,Salaried,Value Seeker,2024-02-10,Silver,Mobile App,0,696,2,12,76
C000325,Female,52,Married,Delhi City 3,Delhi,Low,374807.0,Salaried,Value Seeker,2023-03-03,Gold,Mobile App,0,768,2,91,56
C000326,Male,48,Single,West Bengal City 2,West Bengal,Low,298925.0,Self Employed,Regular,2020-06-17,Bronze,Mobile App,1,659,3,85,255
C000327,Female,38,Single,Maharashtra City 2,Maharashtra,Medium,747796.0,Self Employed,Value Seeker,2025-04-22,Silver,Website,0,672,5,21,87
C000328,Male,38,Divorced,Karnataka City 2,Karnataka,Medium,750717.0,Homemaker,Deal Hunter,2018-09-22,Bronze,Website,0,730,4,118,45
C000329,Male,30,Married,Gujarat City 2,Gujarat,Medium,,Homemaker,Regular,2020-02-15,Bronze,Website,1,607,3,48,85
C000330,Female,42,Single,Tamil Nadu City 2,Tamil Nadu,High,1341346.0,Salaried,Value Seeker,2016-09-23,Silver,Mobile App,0,826,4,50,13
C000331,Male,23,Married,Uttar Pradesh City 1,Uttar Pradesh,Medium,622001.0,,Premium,2024-10-16,Silver,Website,1,836,3,119,110
C000332,Female,38,Single,Maharashtra City 1,Maharashtra,High,1816395.0,Salaried,Regular,2021-01-08,Gold,Mobile App,1,658,4,120,13
C000333,Male,30,Single,Kerala City 1,Kerala,,1908409.0,Salaried,Value Seeker,2023-04-29,Bronze,Website,1,717,2,74,119
C000334,Male,42,Single,Karnataka City 1,Karnataka,Medium,840384.0,Salaried,Value Seeker,2023-02-12,Bronze,Mobile App,0,786,3,80,42
C000335,Male,36,Single,Telangana City 3,Telangana,Medium,978742.0,Salaried,Value Seeker,2017-06-15,Bronze,Website,1,693,4,117,22
C000336,Male,40,Married,Karnataka City 2,Karnataka,,2028458.0,Salaried,Regular,2016-07-15,Gold,Physical Store,1,648,3,115,0
C000337,Female,42,Single,Delhi City 1,Delhi,Low,355864.0,Salaried,Value Seeker,2022-10-10,Platinum,Website,0,699,3,26,88
C000338,Male,18,Married,Karnataka City 1,Karnataka,Low,309694.0,Salaried,Premium,2018-07-14,Silver,Mobile App,1,670,1,89,13
C000339,Female,55,Married,Maharashtra City 3,Maharashtra,High,1954030.0,Salaried,Premium,2017-07-30,Bronze,Mobile App,0,706,1,77,94
C000340,Female,30,Married,Delhi City 1,Delhi,Medium,953513.0,Self Employed,Deal Hunter,2023-07-16,Gold,Website,0,692,2,81,56
C000341,Male,42,Single,Maharashtra City 2,Maharashtra,Medium,629139.0,Salaried,Regular,2021-06-26,Silver,Mobile App,1,688,3,87,0
C000342,Female,37,Single,Karnataka City 3,Karnataka,Medium,1031032.0,Salaried,Value Seeker,2025-05-11,Bronze,Physical Store,0,803,4,2,50
C000343,Female,22,Married,Karnataka City 2,Karnataka,Medium,963349.0,Salaried,Premium,2021-09-30,Silver,Mobile App,1,594,2,71,0
C000344,Male,41,Married,Maharashtra City 3,Maharashtra,High,1896387.0,Student,Deal Hunter,2025-03-05,Bronze,Mobile App,0,739,4,45,75
C000345,Female,33,Single,West Bengal City 3,West Bengal,Medium,,Homemaker,Value Seeker,2021-12-22,Bronze,Website,1,702,1,118,97
C000346,Female,35,Single,Rajasthan City 2,Rajasthan,Low,321542.0,Salaried,Deal Hunter,2020-06-21,Bronze,Physical Store,0,657,1,32,127
C000347,Female,24,Married,Maharashtra City 3,Maharashtra,Medium,1130978.0,Self Employed,Deal Hunter,2022-10-11,Bronze,Website,1,623,2,37,104
C000348,Male,34,Single,Telangana City 2,Telangana,High,1825988.0,Self Employed,Regular,2025-11-21,Bronze,Website,0,770,4,86,94
