Customer_ID,Age,Loyalty_Tier,Credit_Score,Tenure_Months,Last_Login_Days_Ago,Total_Orders,Total_Revenue,Avg_Order_Value,Total_Quantity,Recency_Days,Total_Tickets,Avg_Satisfaction,Escalation_Rate,Campaigns_Received,Campaign_Open_Rate,Campaign_Click_Rate,Campaign_Response_Rate,Total_Sessions,Avg_Pages_Viewed,Cart_Rate,Web_Purchase_Rate,Churn_Flag,Future_VIP_Flag,Customer_Lifetime_Value
C000171,57,Bronze,769,102,97,6,86720.6,14453.43,13,365,4,5.0,0.0,2,0.0,0.0,0.0,6,5.83,0.167,0.5,1,1,113314.76
C000172,37,Gold,661,21,1,4,147444.85,36861.21,15,365,2,4.0,0.0,5,0.4,0.0,0.0,4,7.5,0.75,0.5,0,0,191302.65
C000173,47,Gold,664,36,81,4,37548.1,9387.02,7,365,1,5.0,0.0,1,0.0,0.0,0.0,4,6.5,0.5,0.0,0,0,42852.25
C000174,25,Silver,714,94,90,6,43164.31,7194.05,17,365,5,3.6,0.2,1,0.0,0.0,0.0,5,7.4,0.6,0.2,0,0,50856.5
C000175,47,Bronze,721,42,38,5,241939.48,48387.9,15,365,2,5.0,0.0,1,0.0,0.0,1.0,5,5.0,0.6,0.0,1,1,315806.41
C000176,25,Bronze,628,13,50,5,136157.5,27231.5,13,365,2,2.5,0.5,2,0.5,0.0,0.0,9,6.33,0.556,0.222,1,0,143118.49
C000177,41,Bronze,606,100,138,3,236656.15,78885.38,10,365,4,3.75,0.0,3,0.0,0.333,0.0,5,8.0,0.4,0.2,1,1,318873.71
C000178,30,Silver,752,42,0,3,20804.36,6934.79,4,365,0,3.0,0.0,2,0.5,0.5,0.0,1,8.0,1.0,1.0,0,0,24712.85
C000179,32,Bronze,715,19,42,4,53497.63,13374.41,7,365,3,3.67,0.333,2,0.0,0.0,0.0,10,6.1,0.5,0.3,0,0,62211.35
C000180,59,Bronze,613,1,110,7,231304.24,33043.46,22,365,2,5.0,0.5,2,0.5,0.5,0.5,2,6.5,1.0,0.0,1,1,248501.03
C000181,35,Bronze,850,88,74,12,164211.62,13684.3,30,365,3,4.0,0.333,2,0.5,0.0,0.0,5,5.6,0.0,0.0,1,1,204433.84
C000182,54,Silver,650,115,68,8,175922.06,21990.26,24,365,3,3.67,0.333,1,0.0,0.0,0.0,3,6.33,0.333,0.667,0,1,227204.28
C000183,32,Silver,620,4,11,3,34643.03,11547.68,10,365,3,4.67,0.333,3,0.333,0.0,0.0,10,7.4,0.8,0.2,1,0,39348.38
C000184,48,Bronze,766,84,99,5,76323.06,15264.61,17,365,1,3.0,0.0,2,0.0,0.0,0.0,4,6.25,0.5,0.0,1,0,96728.02
C000185,38,Gold,753,75,34,4,67591.68,16897.92,13,365,3,3.33,0.0,2,0.5,0.0,0.0,11,8.36,0.455,0.364,0,1,76125.16
C000186,28,Silver,729,89,9,6,202203.51,33700.58,52,365,0,3.0,0.0,4,0.25,0.25,0.0,4,7.0,0.5,0.5,0,1,238771.32
C000187,51,Silver,727,107,0,4,112422.97,28105.74,11,365,2,3.5,0.0,0,0.0,0.0,0.0,7,9.0,0.286,0.571,0,1,120166.17
C000188,24,Bronze,653,81,32,5,79145.52,15829.1,13,365,2,4.5,0.5,1,0.0,0.0,0.0,7,6.43,0.286,0.429,1,0,93474.02
C000189,39,Bronze,651,70,46,3,6040.77,2013.59,6,365,3,4.0,0.667,1,0.0,0.0,0.0,6,5.17,0.167,0.167,0,0,7810.52
C000190,51,Bronze,560,36,33,6,233742.58,38957.1,17,365,1,4.0,0.0,3,0.333,0.333,0.0,3,7.33,0.333,0.333,0,1,271287.75
C000191,24,Bronze,689,38,146,4,34477.55,8619.39,6,365,2,4.0,0.0,2,0.0,1.0,0.0,3,5.33,0.667,0.0,1,0,39731.55
C000192,28,Gold,694,64,35,3,95996.22,31998.74,8,365,0,3.0,0.0,1,0.0,0.0,0.0,6,9.0,0.667,0.167,1,0,124246.75
C000193,53,Silver,566,15,6,9,237373.55,26374.84,32,365,4,3.75,0.0,1,1.0,0.0,0.0,8,7.25,0.625,0.25,1,1,302621.9
C000194,48,Bronze,743,17,35,2,15753.79,7876.9,2,365,1,4.0,0.0,2,0.5,0.0,0.0,6,8.17,0.167,0.5,1,0,18439.45
C000195,53,Gold,705,26,0,10,76178.49,7617.85,29,365,2,3.5,0.5,5,0.2,0.0,0.2,8,9.12,0.375,0.5,0,1,96981.73
C000196,56,Gold,782,94,4,2,8836.65,4418.32,5,365,3,3.0,0.0,2,0.5,0.0,0.0,4,7.25,0.5,0.5,1,0,11905.25
C000197,39,Bronze,667,103,32,5,53555.46,10711.09,12,365,1,4.0,0.0,1,0.0,1.0,1.0,2,6.5,0.5,0.5,0,0,65840.25
C000198,47,Bronze,576,55,59,8,268527.92,33565.99,27,365,1,4.0,0.0,1,0.0,0.0,0.0,8,6.62,0.625,0.125,1,1,329182.95
C000199,27,Silver,752,93,12,2,8748.66,4374.33,6,365,0,3.0,0.0,3,0.0,0.667,0.0,8,7.25,0.25,0.0,1,0,9860.67
C000200,18,Gold,777,32,87,7,90604.38,12943.48,19,365,1,4.0,0.0,2,0.0,0.0,0.0,7,8.43,0.714,0.429,0,1,120986.26
C000201,18,Silver,744,4,1,6,67909.81,11318.3,12,365,2,3.0,0.0,3,0.0,0.0,0.0,5,9.0,0.8,0.4,0,1,89730.28
C000202,30,Platinum,754,63,9,9,206667.74,22963.08,30,365,3,5.0,0.667,6,0.667,0.167,0.167,4,10.5,1.0,0.5,0,1,254176.76
C000203,42,Bronze,623,120,24,5,44533.0,8906.6,11,365,3,4.0,0.333,0,0.0,0.0,0.0,8,6.62,0.75,0.25,0,0,55343.89
C000204,44,Silver,757,112,0,7,76104.04,10872.01,20,365,2,4.0,0.0,2,0.5,0.0,0.5,13,10.46,0.538,0.308,0,1,81130.48
C000205,26,Bronze,633,9,130,10,243005.37,24300.54,30,365,5,4.4,0.2,1,0.0,0.0,0.0,7,5.57,0.714,0.0,0,1,256951.39
C000206,42,Bronze,710,90,85,8,314276.81,39284.6,21,365,2,4.0,0.5,2,0.0,0.0,0.0,7,5.43,0.429,0.143,1,1,393878.65
C000207,18,Bronze,547,26,79,2,26734.45,13367.22,7,365,3,3.0,0.0,1,0.0,0.0,0.0,3,6.33,0.0,0.0,0,0,32131.3
C000208,46,Bronze,673,85,103,8,114517.77,14314.72,19,365,0,3.0,0.0,1,0.0,0.0,0.0,8,5.12,0.375,0.25,1,1,150046.51
C000209,34,Gold,768,116,0,11,718102.94,65282.09,61,365,3,3.33,0.0,3,0.333,0.333,0.0,5,7.2,0.4,0.8,0,1,965216.41
C000210,27,Bronze,613,26,44,5,193067.26,38613.45,13,365,1,5.0,0.0,0,0.0,0.0,0.0,6,7.0,0.5,0.167,1,1,204800.6
C000211,53,Silver,716,58,57,5,100481.38,20096.28,13,365,0,3.0,0.0,3,0.333,0.0,0.0,9,6.78,0.667,0.222,0,0,125379.08
C000212,34,Silver,850,102,23,6,26922.4,4487.07,20,365,1,5.0,0.0,2,0.5,0.5,0.0,13,7.85,0.692,0.385,0,0,32529.09
C000213,31,Silver,665,103,0,5,243076.58,48615.32,21,365,2,3.5,0.0,1,0.0,1.0,0.0,9,7.0,0.667,0.444,0,1,286463.5
C000214,42,Gold,690,115,21,3,33769.67,11256.56,10,365,4,3.75,0.0,3,0.0,0.0,0.0,6,10.67,0.833,0.667,1,0,39047.22
C000215,34,Bronze,651,10,32,2,7122.7,3561.35,3,365,2,3.5,0.5,2,0.0,0.0,0.0,5,6.8,0.4,0.2,1,0,8160.26
C000216,32,Bronze,577,73,58,9,507832.72,56425.86,26,365,0,3.0,0.0,1,0.0,0.0,0.0,6,6.67,0.333,0.5,0,1,627568.86
C000217,27,Bronze,672,100,36,5,18314.95,3662.99,14,365,0,3.0,0.0,1,0.0,0.0,0.0,5,4.2,0.4,0.0,0,0,20902.95
C000218,39,Bronze,759,18,38,5,25570.47,5114.09,11,365,3,5.0,0.0,2,0.5,0.0,0.0,8,6.38,0.5,0.5,1,0,32924.73
C000219,19,Gold,746,36,9,4,131850.08,32962.52,12,365,2,5.0,0.0,5,0.6,0.2,0.2,2,8.0,1.0,0.0,0,1,172929.54
C000220,42,Bronze,767,101,59,7,140967.75,20138.25,12,365,2,3.0,0.5,0,0.0,0.0,0.0,9,5.33,0.556,0.333,1,1,181770.55
C000221,18,Silver,765,92,0,6,30453.78,5075.63,14,365,2,3.5,0.0,2,0.5,0.5,0.0,5,8.8,0.8,0.8,1,0,40347.59
C000222,35,Silver,786,66,29,4,46017.9,11504.47,12,365,2,4.5,0.0,2,0.0,0.0,0.0,6,7.33,0.333,0.167,1,0,55840.72
C000223,34,Gold,724,25,136,10,265713.53,26571.35,20,365,2,5.0,0.0,1,1.0,0.0,0.0,4,6.5,0.5,0.25,1,1,297232.69
C000224,55,Bronze,819,9,33,10,299584.72,29958.47,66,365,3,4.0,0.0,1,0.0,0.0,0.0,2,7.5,0.0,0.0,1,1,380401.23
C000225,32,Gold,718,24,9,6,115618.74,19269.79,19,365,3,3.0,0.0,1,1.0,0.0,0.0,4,8.25,0.75,0.5,1,1,125899.9
C000226,29,Bronze,672,27,136,3,51996.45,17332.15,9,365,2,4.5,0.0,4,0.25,0.0,0.0,5,4.4,1.0,0.4,1,0,55180.69
C000227,28,Silver,663,96,3,4,77114.05,19278.51,9,365,0,3.0,0.0,0,0.0,0.0,0.0,3,4.33,0.667,0.667,0,0,100017.62
C000228,44,Bronze,664,81,40,5,173796.79,34759.36,14,365,0,3.0,0.0,3,0.667,0.333,0.0,8,5.62,0.75,0.375,0,1,195114.15
C000229,35,Bronze,732,96,40,6,91744.07,15290.68,16,365,3,3.67,0.0,5,0.0,0.0,0.0,8,5.88,0.5,0.25,1,1,103355.39
C000230,45,Silver,670,43,17,7,192873.96,27553.42,21,365,4,4.5,0.0,0,0.0,0.0,0.0,5,6.0,0.2,0.2,0,1,254076.79
C000231,33,Gold,739,39,67,5,101991.66,20398.33,13,365,1,3.0,0.0,1,1.0,0.0,0.0,8,7.5,0.375,0.625,0,1,137131.33
C000232,38,Gold,785,74,155,8,58457.8,7307.22,18,365,4,4.25,0.0,3,0.0,0.333,0.0,6,10.5,0.667,0.333,0,1,68019.03
C000233,28,Gold,771,2,66,7,102755.38,14679.34,14,365,2,4.0,0.5,2,0.0,0.5,0.0,4,8.75,0.25,0.0,1,1,129415.32
C000234,27,Silver,724,58,120,11,210989.38,19180.85,29,365,4,3.0,0.5,1,1.0,0.0,0.0,2,8.5,1.0,0.5,0,1,275171.53
C000235,42,Silver,669,114,84,2,34615.36,17307.68,4,365,1,5.0,0.0,3,0.0,0.0,0.333,11,8.45,0.545,0.364,0,0,40136.63
C000236,22,Bronze,636,13,142,9,149685.58,16631.73,26,365,4,3.75,0.0,2,0.0,0.0,0.0,6,3.67,0.5,0.0,0,1,163859.75
C000237,24,Bronze,742,30,131,6,57317.84,9552.97,12,365,3,3.67,0.333,2,0.5,0.0,0.5,4,6.75,0.5,0.25,0,0,65500.77
C000238,54,Gold,684,19,57,5,55237.12,11047.42,10,365,0,3.0,0.0,3,0.0,0.0,0.0,7,8.86,0.714,0.286,1,0,64538.8
C000239,33,Bronze,727,17,21,5,173739.66,34747.93,16,365,2,4.5,0.5,3,0.667,0.0,0.0,4,5.25,0.0,0.0,1,1,225995.19
C000240,36,Silver,591,49,0,9,70308.88,7812.1,22,365,4,4.0,0.0,2,0.5,0.0,0.0,8,7.12,0.625,0.375,0,1,81565.23
C000241,41,Bronze,685,40,31,8,82295.33,10286.92,20,365,3,4.33,0.0,1,1.0,0.0,0.0,8,6.62,0.25,0.125,0,0,104130.0
C000242,35,Bronze,796,27,60,11,339232.26,30839.3,40,365,0,3.0,0.0,4,0.25,0.5,0.25,5,5.2,0.4,0.4,0,1,446423.43
C000243,41,Gold,768,6,38,5,124796.82,24959.36,17,365,2,4.0,0.5,3,0.333,0.0,0.0,10,9.9,0.6,0.5,1,0,145306.26
C000244,37,Bronze,679,72,176,6,226829.63,37804.94,13,365,4,4.0,0.0,1,0.0,0.0,0.0,6,5.67,0.0,0.167,1,1,274400.3
C000245,58,Bronze,616,77,46,12,79842.07,6653.51,32,365,4,3.5,0.0,1,1.0,0.0,0.0,8,6.25,0.25,0.5,0,0,99606.28
C000246,18,Silver,593,16,43,10,110498.58,11049.86,32,365,3,4.0,0.333,0,0.0,0.0,0.0,3,8.67,0.333,0.0,1,1,139453.1
C000247,40,Bronze,779,82,33,5,93177.8,18635.56,13,365,0,3.0,0.0,3,0.333,0.333,0.0,11,7.27,0.455,0.455,1,1,111914.19
C000248,40,Silver,850,14,43,9,127417.38,14157.49,24,365,1,2.0,0.0,1,0.0,0.0,0.0,6,5.67,0.333,0.167,1,1,150920.1
C000249,40,Silver,669,10,32,15,268974.35,17931.62,38,365,2,3.5,0.0,3,0.0,0.0,0.0,3,9.0,0.667,0.333,1,1,314691.27
C000250,30,Bronze,609,73,143,4,57945.39,14486.35,29,365,2,4.5,0.5,2,0.0,0.0,0.0,8,6.5,0.25,0.375,0,0,76097.42
C000251,35,Silver,634,29,8,8,433062.17,54132.77,47,365,0,3.0,0.0,1,0.0,0.0,0.0,2,5.5,0.0,0.0,0,1,485957.58
C000252,47,Bronze,773,106,46,9,106097.55,11788.62,23,365,2,4.5,0.0,5,0.2,0.0,0.2,1,6.0,1.0,0.0,1,1,123112.97
C000253,34,Platinum,801,114,20,8,295075.46,36884.43,52,365,2,4.5,0.0,2,0.5,0.5,0.0,13,12.46,0.846,0.692,0,1,310463.19
C000254,28,Bronze,722,95,47,9,763871.15,84874.57,40,365,1,2.0,0.0,3,0.0,0.0,0.0,6,6.5,0.667,0.0,0,1,961446.64
C000255,44,Silver,707,22,4,2,24645.9,12322.95,7,365,5,3.0,0.4,1,0.0,0.0,0.0,5,8.2,0.4,0.2,0,0,32243.88
C000256,37,Gold,822,111,7,5,109673.2,21934.64,14,365,3,3.67,0.333,2,0.0,0.0,0.0,9,9.78,0.667,0.222,1,1,124476.14
C000257,47,Gold,783,79,152,4,251178.23,62794.56,49,365,3,4.0,0.333,5,0.2,0.2,0.0,6,10.17,0.667,0.0,1,1,296521.48
C000258,38,Silver,654,87,12,7,174391.77,24913.11,17,365,2,3.0,0.0,0,0.0,0.0,0.0,5,8.2,1.0,0.0,0,1,187872.74
C000259,27,Gold,659,98,10,9,253394.68,28154.96,27,365,2,5.0,0.5,0,0.0,0.0,0.0,7,9.0,0.857,0.429,0,1,329669.46
C000260,38,Bronze,609,15,59,10,179380.0,17938.0,21,365,0,3.0,0.0,2,0.0,0.0,0.0,7,6.0,0.429,0.0,0,1,232947.4
C000261,29,Silver,730,1,15,5,89676.58,17935.32,13,365,5,3.8,0.0,2,0.5,0.0,0.0,8,8.38,0.75,0.0,0,1,94425.59
C000262,38,Gold,689,7,48,5,70825.54,14165.11,9,365,2,4.0,0.0,2,0.0,0.0,0.0,2,9.0,0.5,0.5,0,0,82272.62
C000263,44,Silver,675,16,171,3,57335.08,19111.69,6,365,2,4.0,0.5,3,0.0,0.0,0.0,6,6.67,0.667,0.0,1,0,68491.41
C000264,32,Bronze,656,95,98,4,60772.68,15193.17,8,365,0,3.0,0.0,1,0.0,0.0,0.0,4,5.25,0.25,0.0,1,0,72366.62
C000265,25,Bronze,608,73,27,9,65549.82,7283.31,21,365,2,3.5,0.0,3,0.0,0.0,0.0,4,3.5,0.5,0.25,0,0,81113.42
C000266,37,Bronze,663,46,71,7,178865.82,25552.26,22,365,1,4.0,0.0,1,0.0,0.0,0.0,5,7.4,0.6,0.0,1,1,201876.07
C000267,49,Bronze,651,22,90,6,64738.02,10789.67,15,365,3,4.33,0.0,1,0.0,0.0,0.0,4,5.75,0.25,0.5,1,0,79377.36
C000268,42,Gold,824,59,5,6,102965.28,17160.88,12,365,1,3.0,0.0,2,0.5,0.0,0.0,5,8.4,0.8,0.2,1,0,113142.39
C000269,23,Platinum,758,41,0,8,285892.75,35736.59,21,365,2,3.0,0.0,2,1.0,0.5,0.0,5,10.4,0.6,0.0,0,1,306600.45
C000270,30,Gold,631,2,18,2,5271.79,2635.9,5,365,3,4.0,0.333,5,0.2,0.4,0.2,5,5.6,0.4,0.0,0,0,5997.68
C000271,39,Bronze,752,16,55,3,114965.16,38321.72,6,365,1,3.0,0.0,0,0.0,0.0,0.0,9,7.33,0.667,0.111,0,1,151338.42
C000272,40,Bronze,705,109,60,8,102220.8,12777.6,25,365,1,2.0,0.0,4,0.0,0.0,0.0,7,5.57,0.571,0.143,1,1,120102.26
C000273,27,Silver,657,99,27,5,67684.95,13536.99,20,365,2,3.0,0.0,2,0.0,0.5,0.0,3,7.33,0.667,0.333,0,1,78680.7
C000274,18,Bronze,624,64,50,7,95905.82,13700.83,15,365,0,3.0,0.0,2,0.0,0.0,0.5,8,5.5,0.5,0.125,1,0,111665.26
C000275,66,Bronze,676,88,37,11,684649.3,62240.85,52,365,3,4.33,0.0,2,0.0,0.0,0.0,8,4.62,0.5,0.375,0,1,860879.41
C000276,39,Bronze,640,50,55,8,73397.6,9174.7,19,365,5,3.2,0.2,5,0.2,0.2,0.0,10,5.9,0.3,0.4,0,1,82764.94
C000277,57,Bronze,799,118,46,5,65571.15,13114.23,12,365,1,4.0,0.0,1,0.0,0.0,0.0,4,4.25,0.5,0.25,1,0,87528.85
C000278,29,Platinum,807,71,8,8,176252.98,22031.62,20,365,0,3.0,0.0,0,0.0,0.0,0.0,6,11.83,0.5,0.833,0,1,198100.37
C000279,39,Silver,697,85,105,8,131270.95,16408.87,20,365,1,2.0,0.0,2,0.5,0.0,0.0,6,8.17,0.667,0.0,1,1,168420.84
C000280,35,Bronze,743,42,60,7,101777.31,14539.62,14,365,5,3.8,0.0,1,0.0,0.0,0.0,8,6.38,0.25,0.125,1,0,125587.03
C000281,24,Bronze,785,7,38,9,397825.32,44202.81,25,365,0,3.0,0.0,2,0.0,0.0,0.0,6,8.0,0.667,0.167,1,1,422453.38
C000282,43,Silver,662,82,11,5,126108.48,25221.7,15,365,2,4.0,0.0,1,0.0,0.0,0.0,8,8.5,0.5,0.375,1,0,150682.09
C000283,44,Silver,641,52,10,4,49962.28,12490.57,12,365,3,4.0,0.0,1,0.0,0.0,0.0,8,7.5,0.625,0.25,0,0,53437.83
C000284,33,Bronze,693,33,32,8,119227.72,14903.46,61,365,4,5.0,0.0,2,1.0,0.0,0.0,5,7.8,0.6,0.0,0,1,132634.96
C000285,30,Bronze,644,52,40,6,53075.58,8845.93,12,365,4,4.25,0.0,2,0.5,0.5,0.0,4,8.0,0.5,0.0,0,0,59811.42
C000286,30,Silver,826,96,2,6,236986.51,39497.75,18,365,1,4.0,0.0,2,0.0,0.0,0.0,8,7.5,0.625,0.5,0,1,282520.52
C000287,47,Silver,546,17,1,2,37117.7,18558.85,6,365,1,4.0,0.0,0,0.0,0.0,0.0,8,7.88,0.375,0.375,0,0,45571.53
C000288,37,Bronze,600,41,47,8,249599.55,31199.94,25,365,4,5.0,0.0,1,0.0,0.0,0.0,8,6.5,0.375,0.5,0,1,282306.85
C000289,18,Gold,750,40,0,6,56883.64,9480.61,18,365,1,5.0,0.0,3,0.667,0.333,0.333,8,10.75,1.0,0.375,0,0,69318.17
C000290,32,Platinum,645,44,7,5,29314.11,5862.82,10,365,4,3.25,0.25,1,1.0,0.0,1.0,1,10.0,1.0,1.0,0,1,32765.75
C000291,47,Bronze,816,64,23,1,23667.31,23667.31,6,365,3,4.67,0.0,0,0.0,0.0,0.0,6,5.67,0.5,0.333,0,0,28663.37
C000292,48,Bronze,593,47,30,8,115494.97,14436.87,21,365,2,4.0,0.0,4,0.0,0.0,0.0,15,6.67,0.6,0.2,1,1,144155.03
C000293,34,Silver,626,39,211,3,114729.62,38243.21,8,365,1,4.0,0.0,0,0.0,0.0,0.0,11,7.18,0.545,0.091,0,0,132395.52
C000294,26,Bronze,690,105,15,10,213738.9,21373.89,27,365,4,4.25,0.0,3,0.667,0.333,0.0,4,6.5,1.0,0.0,0,1,246043.16
C000295,28,Bronze,668,105,89,7,307100.56,43871.51,23,365,6,3.67,0.0,1,1.0,0.0,0.0,4,6.5,0.75,0.25,1,1,399947.37
C000296,47,Silver,723,35,37,11,243931.02,22175.55,24,365,2,3.5,0.5,3,0.0,0.0,0.0,6,6.83,0.5,0.167,0,1,305305.59
C000297,28,Gold,840,117,24,7,71515.82,10216.55,25,365,2,5.0,0.5,2,0.0,0.0,0.0,5,10.6,1.0,0.2,1,1,76040.22
C000298,45,Silver,696,109,3,6,44527.14,7421.19,21,365,1,5.0,0.0,1,1.0,0.0,0.0,6,7.33,0.667,0.333,0,0,48625.83
C000299,23,Gold,664,63,100,4,127073.63,31768.41,14,365,6,3.83,0.167,1,0.0,0.0,0.0,9,9.33,0.444,0.222,1,1,170548.0
C000300,22,Silver,768,68,8,9,143664.36,15962.71,25,365,3,2.67,0.0,5,0.0,0.0,0.0,5,6.6,0.4,0.2,0,1,190353.21
C000301,18,Bronze,757,107,86,7,125369.34,17909.91,17,365,1,4.0,0.0,2,0.0,0.0,0.5,6,5.0,0.0,0.0,0,1,134511.41
C000302,32,Silver,753,73,32,7,214622.08,30660.3,24,365,5,4.6,0.0,4,0.5,0.25,0.0,5,7.0,0.4,0.2,0,1,245101.03
C000303,26,Bronze,558,104,40,7,132544.46,18934.92,18,365,1,5.0,0.0,3,0.333,0.0,0.0,3,5.0,0.667,0.667,0,1,153167.31
C000304,40,Silver,800,108,104,5,240132.53,48026.51,17,365,4,4.5,0.0,2,0.5,0.0,0.0,8,7.12,0.375,0.375,0,1,290523.66
C000305,19,Gold,759,72,27,8,181410.26,22676.28,20,365,1,3.0,0.0,5,0.8,0.2,0.2,4,8.25,0.75,0.25,0,1,193386.15
C000306,35,Silver,706,24,78,5,70923.45,14184.69,13,365,3,3.67,0.333,3,0.333,0.0,0.0,9,9.44,0.556,0.444,0,1,93937.02
C000307,40,Gold,815,84,62,5,114939.22,22987.84,17,365,7,3.29,0.0,4,0.0,0.0,0.0,4,10.0,1.0,0.75,0,0,131252.02
C000308,36,Platinum,765,112,8,6,55847.08,9307.85,14,365,2,3.5,0.0,2,0.5,0.0,0.0,7,10.57,0.857,0.286,1,1,65362.56
C000309,24,Silver,648,52,115,5,265897.31,53179.46,23,365,4,4.0,0.25,1,0.0,0.0,0.0,5,6.4,0.4,0.0,0,1,335397.59
C000310,62,Bronze,610,60,40,5,35067.05,7013.41,14,365,7,3.86,0.143,1,0.0,0.0,0.0,9,5.89,0.444,0.111,1,0,36872.15
C000311,36,Silver,734,112,9,14,253286.02,18091.86,43,365,3,4.0,0.0,0,0.0,0.0,0.0,10,8.3,0.8,0.3,0,1,315257.99
C000312,22,Silver,627,115,57,5,29422.68,5884.54,15,365,0,3.0,0.0,5,0.0,0.0,0.2,5,7.0,0.4,0.0,0,0,38220.05
C000313,56,Gold,663,10,31,5,140445.93,28089.19,14,365,2,4.0,0.0,3,0.667,0.0,0.0,3,9.33,0.667,0.0,0,1,154281.98
C000314,25,Bronze,624,35,94,8,84714.34,10589.29,18,365,2,3.0,0.0,2,0.0,0.5,0.0,5,5.4,0.8,0.4,0,1,110273.96
C000315,28,Silver,558,56,26,12,125884.57,10490.38,74,365,1,3.0,0.0,3,0.667,0.333,0.0,4,6.5,0.5,0.5,0,1,166121.19
C000316,35,Platinum,667,49,26,4,165704.92,41426.23,11,365,5,3.6,0.0,1,0.0,0.0,0.0,3,7.67,1.0,0.667,0,1,221370.36
C000317,18,Bronze,733,26,72,9,37770.6,4196.73,24,365,1,5.0,1.0,2,0.5,0.0,0.0,8,6.25,0.5,0.25,0,0,43193.45
C000318,42,Silver,682,38,14,5,77341.97,15468.39,15,365,5,4.6,0.0,3,0.333,0.0,0.0,2,5.0,0.0,0.0,0,1,92045.34
C000319,28,Bronze,688,76,72,9,25824.14,2869.35,25,365,4,4.25,0.0,4,0.0,0.0,0.0,5,4.4,0.2,0.2,1,0,34295.14
C000320,40,Silver,784,53,97,7,246067.39,35152.48,23,365,1,4.0,0.0,3,0.333,0.0,0.0,7,5.71,0.286,0.286,1,1,294874.18
C000321,35,Silver,702,61,78,2,16729.29,8364.64,4,365,0,3.0,0.0,4,0.25,0.25,0.0,7,8.71,0.714,0.429,1,0,22164.68
C000322,43,Bronze,677,97,25,8,86132.97,10766.62,27,365,1,5.0,0.0,0,0.0,0.0,0.0,5,4.6,0.2,0.0,0,0,99453.96
C000323,42,Bronze,667,48,36,10,173419.56,17341.96,29,365,2,4.5,0.0,4,0.0,0.25,0.0,10,5.9,0.4,0.1,0,1,199196.22
C000324,38,Silver,696,12,76,5,154908.07,30981.61,85,365,0,3.0,0.0,1,0.0,0.0,0.0,5,8.0,0.2,0.6,0,1,207983.25
C000325,52,Gold,768,91,56,8,254674.32,31834.29,27,365,6,3.67,0.167,1,1.0,0.0,0.0,7,8.71,0.429,0.143,1,1,325059.69
C000326,48,Bronze,659,85,255,7,99717.74,14245.39,16,365,2,3.5,0.5,1,0.0,0.0,0.0,7,6.14,0.571,0.143,0,1,123085.03
C000327,38,Silver,672,21,87,6,120700.27,20116.71,18,365,5,4.4,0.2,2,0.5,0.0,0.0,5,7.6,0.6,0.0,0,0,148213.12
C000328,38,Bronze,730,118,45,6,192768.5,32128.08,35,365,1,5.0,0.0,3,0.667,0.0,0.0,3,7.33,0.333,0.0,0,1,239836.01
C000329,30,Bronze,607,48,85,5,19568.8,3913.76,12,365,4,4.25,0.0,2,0.5,0.0,0.5,6,5.33,0.333,0.0,0,0,20594.41
C000330,42,Silver,826,50,13,7,107667.09,15381.01,24,365,3,4.0,0.0,1,1.0,0.0,0.0,10,7.0,0.3,0.5,1,1,139166.07
C000331,23,Silver,836,119,110,6,85561.36,14260.23,19,365,4,3.5,0.25,1,0.0,0.0,0.0,3,10.0,1.0,0.0,1,1,106423.07
C000332,38,Gold,658,120,13,6,169169.17,28194.86,17,365,1,3.0,1.0,3,0.0,0.333,0.0,8,8.75,0.5,0.375,0,1,194892.55
C000333,30,Bronze,717,74,119,7,116783.64,16683.38,24,365,1,4.0,0.0,2,0.0,0.0,0.0,6,5.33,0.667,0.333,1,0,132289.22
C000334,42,Bronze,786,80,42,5,100818.55,20163.71,14,365,1,3.0,0.0,2,0.0,0.0,0.0,7,6.43,0.429,0.143,1,1,112545.17
C000335,36,Bronze,693,117,22,4,63586.53,15896.63,9,365,2,3.0,0.5,1,0.0,0.0,0.0,5,6.0,0.2,0.0,0,0,73087.91
C000336,40,Gold,648,115,0,5,33070.95,6614.19,18,365,0,3.0,0.0,0,0.0,0.0,0.0,2,6.5,1.0,0.5,0,0,42298.96
C000337,42,Platinum,699,26,88,5,26550.41,5310.08,15,365,2,4.0,0.0,2,0.5,0.0,0.0,7,10.57,0.714,0.143,0,0,29430.12
C000338,18,Silver,670,89,13,4,58585.33,14646.33,8,365,2,4.5,0.0,2,0.5,0.0,0.5,5,8.4,0.8,0.4,1,0,72805.55
C000339,55,Bronze,706,77,94,6,136150.43,22691.74,16,365,2,3.0,0.0,2,0.0,0.0,0.0,9,7.0,0.556,0.111,1,1,167364.5
C000340,30,Gold,692,81,56,6,103453.64,17242.27,15,365,4,3.75,0.25,2,1.0,0.5,0.0,9,9.89,0.556,0.333,1,1,129136.43
C000341,42,Silver,688,87,0,4,35926.93,8981.73,8,365,2,3.0,0.5,1,0.0,0.0,0.0,6,7.17,0.667,0.667,0,0,43621.7
C000342,37,Bronze,803,2,50,3,69738.33,23246.11,8,365,2,2.0,0.0,2,0.5,0.0,0.0,5,5.4,0.4,0.2,0,0,86980.5
C000343,22,Silver,594,71,0,5,39739.73,7947.95,13,365,0,3.0,0.0,2,0.0,0.0,0.0,4,8.0,1.0,0.5,1,0,52800.83
