"Session_ID","Customer_ID","Pages_Viewed","Session_Duration","Device_Type","Traffic_Source","Age","Annual_Income","Loyalty_Tier","App_User_Flag","Tenure_Months","Total_Orders","Total_Revenue","Avg_Order_Value","Recency_Days","Campaign_Response_Rate","Web_Purchase_Rate","Purchase_After_Cart"
"WEB00003562","C005244",4,23.6,"Android","Paid Search",26,259128.0,"Bronze",1,94,4,220783.54,55195.88,365,0.0,0.286,0
"WEB00000278","C005327",4,5.2,"Android","Paid Search",29,735192.0,"Bronze",0,48,11,184512.33,16773.85,365,0.0,0.0,0
"WEB00000118","C005360",8,4.8,"iOS","Paid Search",30,1611149.0,"Bronze",1,27,7,174043.84,24863.41,365,0.0,0.167,0
"WEB00003565","C005367",6,30.3,"iOS","Social",45,175817.0,"Silver",0,22,3,52667.26,17555.75,365,0.0,0.222,0
"WEB00002151","C005370",8,16.0,"Android","Direct",48,403520.0,"Gold",0,28,4,8799.51,2199.88,365,0.5,0.167,1
"WEB00002764","C005384",10,7.8,"Desktop","Organic",18,0.0,"Gold",0,2,7,222252.33,31750.33,365,0.0,0.25,0
"WEB00000001","C005389",2,13.5,"Android","Organic",31,715888.0,"Silver",1,48,13,210669.22,16205.32,365,0.0,0.0,0
"WEB00002161","C005412",9,1.9,"Desktop","Paid Search",36,536038.0,"Bronze",0,31,4,122248.9,30562.23,365,0.0,0.375,1
"WEB00001601","C005456",4,6.7,"Desktop","Organic",59,958945.0,"Silver",0,66,5,74084.81,14816.96,365,0.333,0.625,0
"WEB00003698","C005513",9,3.6,"Desktop","Direct",33,393840.0,"Silver",1,26,2,10361.61,5180.8,365,0.0,0.0,0
"WEB00001412","C005540",8,20.6,"Desktop","Social",26,609371.0,"Gold",1,91,5,53610.63,10722.13,365,0.0,0.429,1
"WEB00000579","C005570",6,2.7,"Android","Direct",63,4615386.0,"Silver",1,63,9,226028.0,25114.22,365,0.0,0.0,0
"WEB00002556","C005580",11,6.8,"Android","Organic",45,1865750.0,"Gold",0,81,5,70295.44,14059.09,365,0.0,0.0,0
"WEB00001852","C005581",8,4.2,"Android","Direct",19,309375.0,"Bronze",0,39,3,10726.96,3575.65,365,0.0,0.125,0
"WEB00003296","C005654",10,8.7,"Tablet","Social",50,4536795.0,"Bronze",0,56,6,115723.83,19287.3,365,0.0,0.4,1
"WEB00000682","C005687",5,14.8,"iOS","Social",25,996911.0,"Silver",0,28,6,110371.58,18395.26,365,0.0,0.167,1
"WEB00000868","C005689",5,8.1,"Desktop","Paid Search",37,1417102.0,"Bronze",0,80,5,143753.09,28750.62,365,0.0,0.111,0
"WEB00002736","C005708",7,10.2,"iOS","Organic",38,822308.0,"Silver",0,39,4,57895.63,14473.91,365,0.0,0.25,0
"WEB00002957","C005713",7,8.6,"Android","Direct",41,865242.0,"Gold",1,67,7,252025.44,36003.63,365,0.0,0.5,0
"WEB00000039","C005760",4,10.9,"Android","Paid Search",35,527715.0,"Bronze",0,2,5,35704.1,7140.82,365,0.0,0.143,0
"WEB00000644","C005772",8,3.2,"Android","Referral",18,1533961.0,"Bronze",0,117,5,52152.26,10430.45,365,0.0,0.0,0
"WEB00003022","C005807",5,11.1,"Android","Social",25,902106.0,"Bronze",0,19,4,13048.12,3262.03,365,0.0,0.4,0
"WEB00001101","C005828",7,8.1,"iOS","Organic",36,842306.0,"Silver",1,118,7,57916.56,8273.79,365,0.0,0.333,0
"WEB00000034","C005833",4,17.4,"Android","Paid Search",35,343305.0,"Bronze",1,117,3,8865.79,2955.26,365,0.0,0.25,1
"WEB00002503","C005909",7,9.9,"Android","Organic",51,300219.0,"Bronze",0,30,8,67560.36,8445.04,365,1.0,0.286,1
"WEB00003155","C005977",9,9.5,"Android","Direct",58,1005967.0,"Bronze",0,81,4,30027.71,7506.93,365,0.0,0.0,0
"WEB00002737","C005987",5,16.1,"Android","Social",37,2977417.0,"Platinum",1,2,6,53213.28,8868.88,365,0.0,0.333,0
"WEB00003662","C005994",3,10.1,"Android","Paid Search",53,779129.0,"Bronze",1,53,8,33394.49,4174.31,365,0.0,0.0,0
"WEB00002947","C006004",7,5.4,"Android","Social",21,3897468.0,"Silver",1,55,5,149878.59,29975.72,365,0.0,0.0,0
"WEB00001298","C006035",11,16.6,"iOS","Direct",40,226398.0,"Silver",1,21,6,92559.73,15426.62,365,0.0,0.667,0
"WEB00003086","C006037",5,8.0,"Android","Direct",52,237366.0,"Bronze",1,35,6,131807.07,21967.84,365,0.0,0.25,0
"WEB00003669","C006042",7,10.4,"Desktop","Referral",34,274223.0,"Bronze",0,71,2,35474.35,17737.18,365,0.0,0.0,0
"WEB00003191","C006100",6,3.8,"Desktop","Organic",31,876635.0,"Bronze",1,60,4,105447.47,26361.87,365,0.0,0.4,0
"WEB00001430","C006105",10,12.5,"iOS","Direct",52,734648.0,"Platinum",1,20,5,38772.74,7754.55,365,0.0,0.286,1
"WEB00003626","C006107",7,3.5,"Android","Paid Search",30,945581.0,"Silver",0,73,6,64245.58,10707.6,365,0.0,0.0,0
"WEB00002204","C006131",4,2.1,"Desktop","Paid Search",36,1932462.0,"Bronze",1,40,1,29769.44,29769.44,365,0.0,0.333,1
"WEB00001074","C006143",9,16.1,"iOS","Referral",38,1110243.0,"Gold",1,61,9,96462.88,10718.1,365,0.2,0.25,0
"WEB00001069","C006145",12,6.8,"Android","Social",30,1035085.0,"Gold",0,39,2,1996.84,998.42,365,0.0,0.25,0
"WEB00002746","C006151",6,6.5,"iOS","Referral",40,215667.0,"Gold",1,24,11,236398.81,21490.8,365,0.5,0.167,0
"WEB00003444","C006235",7,2.8,"Desktop","Organic",20,424505.0,"Gold",1,51,7,70922.55,10131.79,365,0.0,0.286,0
"WEB00003198","C006274",9,14.1,"iOS","Direct",27,4399848.0,"Silver",1,82,4,8132.53,2033.13,365,0.0,0.111,1
"WEB00001847","C006306",7,10.8,"Android","Referral",53,2058776.0,"Silver",1,23,6,184073.7,30678.95,365,0.0,0.667,0
"WEB00002388","C006325",8,5.1,"Android","Organic",18,971620.0,"Silver",0,38,8,215837.44,26979.68,365,0.0,0.2,1
"WEB00000583","C006360",7,16.7,"Android","Paid Search",26,375880.0,"Bronze",0,45,7,180181.5,25740.21,365,0.0,0.5,0
"WEB00003603","C006402",8,11.0,"Android","Social",51,1002805.0,"Silver",0,72,5,146209.26,29241.85,365,0.0,0.286,0
"WEB00000897","C006405",5,4.7,"iOS","Paid Search",47,1669459.0,"Bronze",0,114,4,87245.81,21811.45,365,0.0,0.0,0
"WEB00003916","C006471",6,8.1,"Desktop","Referral",30,878030.0,"Gold",0,16,7,293248.49,41892.64,365,0.0,0.0,0
"WEB00000763","C006509",8,2.9,"Android","Paid Search",40,360081.0,"Gold",0,30,2,77688.35,38844.17,365,0.0,0.333,1
"WEB00003811","C006530",9,5.3,"Desktop","Paid Search",41,1691879.0,"Silver",0,23,4,3668.37,917.09,365,0.0,0.333,0
"WEB00001043","C006549",9,7.0,"Android","Organic",29,710305.0,"Gold",0,16,8,210881.42,26360.18,365,0.0,0.222,0
"WEB00002878","C006567",9,16.8,"Android","Social",27,970201.0,"Silver",0,33,6,199094.39,33182.4,365,0.0,0.143,1
"WEB00002812","C006577",5,9.3,"Android","Organic",22,470276.0,"Bronze",0,28,3,8736.34,2912.11,365,0.0,0.333,1
"WEB00000365","C006619",3,5.2,"Android","Organic",27,787769.0,"Silver",0,47,6,317074.86,52845.81,365,0.333,0.667,0
"WEB00001092","C006622",10,4.2,"Tablet","Paid Search",41,2066934.0,"Gold",1,67,8,63681.18,7960.15,365,0.0,0.167,0
"WEB00000888","C006689",10,15.2,"Desktop","Social",43,1623991.0,"Platinum",1,111,8,121111.05,15138.88,365,0.0,0.714,1
"WEB00002501","C006801",9,15.4,"Desktop","Social",29,401050.0,"Silver",1,110,5,122442.37,24488.47,365,0.0,0.286,1
"WEB00003835","C006806",9,7.1,"iOS","Paid Search",38,460245.0,"Silver",0,48,6,56369.75,9394.96,365,0.0,0.2,1
"WEB00001484","C006827",7,13.3,"iOS","Social",18,2403735.0,"Platinum",0,88,1,49299.38,49299.38,365,1.0,0.0,0
"WEB00001343","C006881",6,18.5,"Desktop","Paid Search",46,426416.0,"Bronze",1,52,3,25783.88,8594.63,365,0.0,0.1,0
"WEB00000221","C006899",7,4.1,"Android","Paid Search",53,1700698.0,"Bronze",1,3,9,30944.7,3438.3,365,0.0,0.0,0
"WEB00003458","C006905",9,10.0,"iOS","Paid Search",46,370463.0,"Bronze",0,10,5,59715.41,11943.08,365,0.0,0.429,0
"WEB00001703","C006932",13,6.5,"Tablet","Organic",44,636296.0,"Bronze",1,107,11,136740.9,12430.99,365,0.0,0.5,1
"WEB00001400","C007021",6,4.0,"iOS","Organic",26,915240.0,"Bronze",0,118,12,214420.69,17868.39,365,0.0,0.167,0
"WEB00001232","C007023",7,4.8,"Android","Social",23,960335.0,"Bronze",0,53,4,197625.55,49406.39,365,0.0,0.125,0
"WEB00001936","C007058",11,13.5,"Desktop","Social",40,1207058.0,"Silver",0,28,7,71516.43,10216.63,365,0.0,0.667,0
"WEB00001272","C007060",9,3.9,"Android","Organic",37,611958.0,"Gold",1,43,6,157271.46,26211.91,365,0.25,0.364,0
"WEB00003474","C007069",14,6.2,"Android","Organic",21,954655.0,"Platinum",0,115,9,219195.05,24355.01,365,0.0,0.25,0
"WEB00000432","C007078",11,13.4,"Desktop","Organic",64,1020698.0,"Gold",0,72,7,66008.87,9429.84,365,0.0,0.2,0
"WEB00000673","C007091",9,6.9,"Android","Organic",30,897555.0,"Bronze",0,84,2,13892.84,6946.42,365,0.0,0.0,0
"WEB00001381","C007095",10,31.3,"Android","Organic",53,0.0,"Platinum",0,68,4,5035.98,1258.99,365,0.0,0.333,1
"WEB00000517","C007096",7,25.3,"Desktop","Social",55,349172.0,"Bronze",1,59,7,61058.51,8722.64,365,0.0,0.167,1
"WEB00001465","C007103",8,15.0,"Desktop","",47,780224.0,"Bronze",0,102,10,185642.64,18564.26,365,0.0,0.333,0
"WEB00001215","C007163",6,10.9,"iOS","Referral",28,889714.0,"Bronze",0,94,9,66974.53,7441.61,365,0.0,0.143,0
"WEB00002342","C007169",8,8.3,"Android","Paid Search",36,1130748.0,"Gold",0,98,7,81542.41,11648.92,365,0.0,0.125,0
"WEB00001880","C007184",11,5.0,"Desktop","",40,809100.0,"Gold",1,106,7,52449.88,7492.84,365,0.0,0.333,0
"WEB00002845","C007199",5,2.1,"iOS","Organic",22,4752403.0,"Silver",1,73,2,29131.0,14565.5,365,0.0,0.0,0
"WEB00002832","C007203",10,7.8,"Desktop","Paid Search",39,797134.0,"Bronze",0,20,4,11146.54,2786.64,365,0.0,0.0,0
"WEB00000136","C007211",14,9.8,"iOS","Social",41,3308013.0,"Gold",1,106,3,20254.26,6751.42,365,0.0,0.25,1
"WEB00001495","C007231",8,6.3,"Desktop","Paid Search",33,509782.0,"Gold",1,47,8,89583.86,11197.98,365,0.0,0.4,0
"WEB00002708","C007264",7,7.4,"iOS","Direct",46,322932.0,"Silver",1,90,4,18600.14,4650.04,365,0.0,0.667,0
"WEB00001109","C007330",9,4.2,"Android","Paid Search",51,415059.0,"Platinum",1,106,5,75761.04,15152.21,365,0.5,0.444,1
"WEB00001398","C007339",8,11.7,"iOS","Organic",34,569777.0,"Silver",1,30,5,38016.25,7603.25,365,0.0,0.5,0
"WEB00003103","C007340",11,24.0,"iOS","Organic",28,766138.0,"Gold",0,10,8,151320.09,18915.01,365,0.0,0.0,0
"WEB00000790","C007349",9,6.7,"iOS","Direct",51,1924780.0,"Gold",1,81,5,81272.54,16254.51,365,0.0,0.182,0
"WEB00000934","C007353",15,11.5,"Android","Paid Search",41,756338.0,"Platinum",1,111,8,57169.55,7146.19,365,0.0,0.5,0
"WEB00003841","C007382",7,15.1,"Desktop","Direct",40,1604067.0,"Bronze",1,60,5,81569.38,16313.88,365,0.0,0.2,0
"WEB00003166","C007441",6,2.7,"Desktop","Paid Search",30,486197.0,"Silver",0,91,10,113346.83,11334.68,365,0.0,0.0,0
"WEB00003764","C007444",8,3.5,"iOS","Organic",58,1056007.0,"Silver",0,48,13,413492.73,31807.13,365,0.0,0.25,0
"WEB00001364","C007453",7,10.2,"Android","Direct",37,792528.0,"Platinum",0,30,5,20558.51,4111.7,365,0.0,0.2,0
"WEB00001987","C007458",8,12.9,"Desktop","Direct",36,863682.0,"Gold",0,78,5,68158.94,13631.79,365,0.0,0.333,0
"WEB00003079","C007520",8,16.5,"iOS","Social",48,672049.0,"Gold",0,77,5,37518.0,7503.6,365,0.667,0.429,0
"WEB00003561","C007545",8,4.0,"Android","Direct",41,666362.0,"Gold",1,21,9,542487.68,60276.41,365,0.0,0.0,0
"WEB00001063","C007557",9,18.5,"iOS","Social",41,861623.0,"Silver",1,38,5,36057.91,7211.58,365,0.0,0.667,1
"WEB00001461","C007673",11,10.3,"Tablet","Social",25,717600.0,"Gold",1,41,2,94842.14,47421.07,365,0.0,0.4,1
"WEB00001251","C007684",9,19.8,"Desktop","Direct",32,531527.0,"Gold",0,14,5,61669.55,12333.91,365,0.0,0.0,0
"WEB00003856","C007695",6,1.3,"Desktop","Paid Search",19,444565.0,"Bronze",0,117,6,116196.16,19366.03,365,0.5,0.4,0
"WEB00003208","C007704",10,0.7,"Android","Direct",46,2002190.0,"Gold",1,10,8,186496.1,23312.01,365,0.0,0.333,1
"WEB00001571","C007708",6,3.0,"Desktop","Organic",45,316932.0,"Silver",1,20,5,90631.7,18126.34,365,0.0,0.143,1
"WEB00001508","C007714",5,6.2,"iOS","Direct",34,3501940.0,"Bronze",1,50,3,4763.56,1587.85,365,0.0,0.333,0
"WEB00001830","C007739",8,8.0,"iOS","Direct",53,871499.0,"Gold",1,4,8,121721.75,15215.22,365,0.0,0.143,0
"WEB00003457","C007762",6,9.8,"Android","Social",18,1098446.0,"Bronze",0,48,8,85339.23,10667.4,365,0.0,0.0,0
"WEB00002517","C007778",6,7.0,"Desktop","Organic",32,0.0,"Bronze",0,116,5,87773.58,17554.72,365,0.0,0.222,1
"WEB00001857","C007779",8,3.3,"Android","Organic",45,406798.0,"Bronze",0,17,5,132488.74,26497.75,365,0.0,0.25,0
"WEB00000065","C007808",10,4.3,"Android","Direct",35,312118.0,"Silver",1,111,7,51463.56,7351.94,365,0.0,0.167,0
"WEB00001476","C007857",10,21.0,"iOS","Paid Search",32,320939.0,"Gold",1,21,8,164375.33,20546.92,365,0.0,0.167,0
"WEB00001591","C007867",4,9.3,"Android","Paid Search",29,3026954.0,"Silver",0,94,2,9934.37,4967.18,365,0.0,0.0,0
"WEB00000067","C007877",6,11.8,"iOS","Social",45,1101687.0,"Bronze",0,20,10,210457.61,21045.76,365,0.0,0.5,1
"WEB00003725","C007882",9,5.5,"Android","Paid Search",41,691358.0,"Silver",1,13,7,192783.53,27540.5,365,0.0,0.2,0
"WEB00000494","C007897",7,2.5,"Android","Organic",19,2557193.0,"Gold",1,18,5,146936.27,29387.25,365,1.0,0.333,0
"WEB00003639","C007922",5,5.9,"Android","Social",50,2686607.0,"Bronze",0,16,7,200938.98,28705.57,365,0.0,0.125,0
"WEB00003153","C007922",7,7.5,"Tablet","Referral",50,2686607.0,"Bronze",0,16,7,200938.98,28705.57,365,0.0,0.125,0
"WEB00001269","C007951",3,5.3,"Android","Referral",28,0.0,"Bronze",0,79,3,71034.57,23678.19,365,0.0,0.0,0
"WEB00003550","C007981",7,16.7,"Desktop","Direct",36,829982.0,"Bronze",1,72,5,154351.33,30870.27,365,0.0,0.167,0
"WEB00003139","C007991",11,6.6,"Android","Direct",30,688148.0,"Bronze",0,98,10,152057.13,15205.71,365,0.0,0.125,0
"WEB00003058","C008014",12,14.9,"iOS","Organic",45,1142205.0,"Bronze",0,37,2,112966.37,56483.18,365,0.0,0.167,0
"WEB00001761","C008020",5,5.6,"Android","Social",51,1894557.0,"Bronze",0,117,3,80621.36,26873.79,365,0.0,0.2,0
"WEB00002314","C008039",5,5.5,"Android","Social",21,741591.0,"Bronze",0,106,5,129502.41,25900.48,365,0.0,0.2,0
"WEB00003761","C008045",13,5.1,"iOS","Organic",45,908305.0,"Platinum",1,104,10,183495.1,18349.51,365,0.143,0.4,0
"WEB00000243","C008052",5,6.5,"Desktop","Social",45,351174.0,"Bronze",0,2,7,211300.45,30185.78,365,0.0,0.429,1
"WEB00001455","C008057",7,1.2,"Android","Paid Search",33,339445.0,"Gold",0,47,8,120183.73,15022.97,365,0.0,0.111,1
"WEB00000631","C008103",3,10.5,"Android","Paid Search",25,1066171.0,"Gold",1,64,6,52848.14,8808.02,365,0.0,0.143,0
"WEB00002321","C008104",13,4.0,"Android","Organic",35,943221.0,"Gold",1,116,6,264976.52,44162.75,365,0.0,0.5,0
"WEB00002153","C008118",6,2.1,"iOS","Direct",31,1147188.0,"Silver",0,70,4,97824.76,24456.19,365,0.0,0.429,0
"WEB00000428","C008127",10,6.2,"Android","Paid Search",42,292909.0,"Silver",1,113,4,37017.55,9254.39,365,0.0,0.25,1
"WEB00001777","C008139",14,15.8,"Desktop","Direct",38,934634.0,"Silver",1,83,3,73718.59,24572.86,365,0.0,0.444,1
"WEB00001065","C008139",11,4.9,"iOS","Paid Search",38,934634.0,"Silver",1,83,3,73718.59,24572.86,365,0.0,0.444,0
"WEB00003431","C008150",9,6.0,"Tablet","Direct",60,764848.0,"Silver",0,15,1,96129.76,96129.76,365,0.0,0.444,0
"WEB00002539","C008178",9,10.7,"Desktop","Paid Search",38,0.0,"Gold",0,63,4,84925.38,21231.34,365,0.5,0.375,0
"WEB00000314","C008225",8,11.5,"iOS","Organic",33,1654706.0,"Silver",1,113,5,152330.89,30466.18,365,0.0,0.5,0
"WEB00001629","C008247",6,8.1,"iOS","Paid Search",36,929359.0,"Silver",1,23,3,159452.97,53150.99,365,0.0,0.2,0
"WEB00002789","C008254",11,7.4,"Desktop","Social",38,719618.0,"Silver",0,73,4,15004.91,3751.23,365,0.0,0.2,0
"WEB00002775","C008258",8,8.1,"Android","Organic",28,329381.0,"Bronze",1,41,5,83541.5,16708.3,365,1.0,0.333,0
"WEB00003947","C008289",5,11.9,"Tablet","Organic",35,827267.0,"Silver",0,95,10,164072.59,16407.26,365,0.0,0.2,0
"WEB00002728","C008292",2,2.1,"Android","Paid Search",38,1678889.0,"Bronze",0,33,8,167224.14,20903.02,365,0.0,0.0,0
"WEB00001678","C008326",8,2.4,"Desktop","Paid Search",33,2412735.0,"Bronze",0,96,5,19776.78,3955.36,365,0.0,0.143,0
"WEB00000740","C008329",6,12.5,"Desktop","Paid Search",41,1564177.0,"Gold",0,17,4,44139.01,11034.75,365,0.333,0.5,1
"WEB00001082","C008341",6,4.6,"iOS","Paid Search",51,386630.0,"Silver",1,23,7,165857.85,23693.98,365,0.0,0.25,0
"WEB00003920","C008345",4,0.7,"Tablet","Paid Search",24,802796.0,"Silver",0,62,9,290409.7,32267.74,365,0.0,0.25,0
"WEB00003575","C008377",5,5.8,"Desktop","Referral",18,683800.0,"Silver",0,61,7,129513.9,18501.99,365,0.0,0.143,1
"WEB00003464","C008383",4,2.6,"Android","Direct",31,773463.0,"Bronze",1,38,7,160608.19,22944.03,365,1.0,0.286,1
"WEB00001539","C008412",12,4.6,"iOS","Paid Search",19,686343.0,"Gold",1,100,6,24997.59,4166.27,365,0.0,0.2,0
"WEB00002698","C008465",7,14.9,"Android","Direct",51,716731.0,"Bronze",0,57,4,117156.13,29289.03,365,0.0,0.167,1
"WEB00001582","C008471",6,3.4,"Android","Direct",45,0.0,"Bronze",0,40,4,17950.96,4487.74,365,0.0,0.125,1
"WEB00000336","C008518",7,15.3,"iOS","Organic",35,824652.0,"Bronze",0,4,11,160701.99,14609.27,365,0.0,0.167,0
"WEB00001383","C008525",4,2.7,"Android","Organic",68,1181564.0,"Bronze",0,45,5,174533.05,34906.61,365,0.0,0.25,1
"WEB00003348","C008526",12,6.3,"Desktop","Organic",55,341897.0,"Platinum",1,61,6,75563.54,12593.92,365,0.0,0.333,0
"WEB00002903","C008537",9,8.8,"iOS","Organic",39,5020855.0,"Platinum",0,50,3,82907.6,27635.87,365,0.0,0.556,0
"WEB00003037","C008546",12,15.0,"iOS","Organic",52,449179.0,"Platinum",0,51,6,45807.96,7634.66,365,0.0,0.429,1
"WEB00001044","C008547",5,7.1,"Android","Referral",22,739032.0,"Bronze",0,107,5,58906.98,11781.4,365,0.0,0.25,0
"WEB00002057","C008599",5,10.5,"Android","Paid Search",36,1486604.0,"Bronze",1,117,4,87420.66,21855.16,365,0.0,0.6,1
"WEB00002609","C008604",8,5.7,"iOS","Organic",49,766118.0,"Silver",1,6,7,178116.66,25445.24,365,0.0,0.333,0
"WEB00003212","C008613",8,10.0,"Android","Organic",52,1795331.0,"Platinum",1,69,4,74650.85,18662.71,365,0.333,0.5,0
"WEB00002866","C008624",6,5.6,"Desktop","Direct",18,1009383.0,"Bronze",1,91,7,145070.28,20724.33,365,0.0,0.375,0
"WEB00003803","C008668",7,9.4,"iOS","Paid Search",55,413248.0,"Bronze",0,103,4,34606.22,8651.56,365,0.0,0.143,0
"WEB00000246","C008691",10,3.8,"Desktop","Organic",44,3031817.0,"Silver",1,40,6,234179.15,39029.86,365,0.0,0.0,0
"WEB00003228","C008704",3,5.9,"Android","Paid Search",33,1758980.0,"Gold",0,64,5,95240.12,19048.02,365,0.0,0.333,0
"WEB00001470","C008761",6,19.4,"Android","Paid Search",28,337723.0,"Silver",1,24,6,147112.3,24518.72,365,0.0,0.5,1
"WEB00000098","C008807",12,1.9,"Android","Organic",25,1061668.0,"Silver",0,47,8,142911.62,17863.95,365,0.0,0.2,0
"WEB00001766","C008831",11,5.9,"iOS","Direct",18,1531713.0,"Bronze",0,119,5,129515.46,25903.09,365,0.0,0.167,0
"WEB00002496","C008873",2,0.4,"Android","Paid Search",43,2179877.0,"Bronze",0,26,9,182205.61,20245.07,365,0.0,0.2,1
"WEB00001321","C008876",8,4.3,"Desktop","Organic",37,219685.0,"Silver",0,85,6,263968.9,43994.82,365,0.0,0.167,0
"WEB00003227","C008890",5,14.3,"iOS","Referral",40,390437.0,"Gold",1,93,11,187917.3,17083.39,365,1.0,0.6,0
"WEB00001663","C008902",7,8.2,"Android","Paid Search",56,0.0,"Bronze",0,8,13,233079.86,17929.22,365,0.0,0.286,1
"WEB00003677","C008910",6,9.9,"Desktop","Paid Search",43,2658550.0,"Bronze",0,44,7,236882.13,33840.3,365,0.0,0.111,0
"WEB00002512","C008922",9,3.8,"iOS","Social",36,0.0,"Platinum",0,119,7,147603.81,21086.26,365,0.0,0.8,1
"WEB00003801","C008929",10,1.1,"Android","Paid Search",32,598588.0,"Bronze",0,27,6,15933.51,2655.58,365,0.0,0.25,0
"WEB00000454","C008930",13,15.2,"Desktop","Organic",37,394058.0,"Gold",1,75,7,189796.25,27113.75,365,0.0,0.75,1
"WEB00000966","C008932",6,24.6,"Android","Direct",27,878483.0,"Bronze",0,52,6,209835.51,34972.58,365,0.0,0.4,0
"WEB00000955","C008959",4,6.1,"iOS","Paid Search",48,335313.0,"Silver",0,26,9,72112.84,8012.54,365,0.333,0.25,0
"WEB00002757","C008977",8,21.6,"Desktop","Paid Search",40,923898.0,"Silver",1,22,2,6918.6,3459.3,365,0.333,0.625,1
"WEB00003848","C008986",10,11.2,"iOS","Paid Search",50,250844.0,"Silver",1,37,5,58332.38,11666.48,365,0.0,0.333,0
"WEB00003223","C009113",7,8.5,"Desktop","Paid Search",38,660188.0,"Silver",1,50,11,149734.46,13612.22,365,0.0,0.0,0
"WEB00001187","C009148",8,3.8,"Tablet","Direct",49,417595.0,"Silver",1,82,4,71457.06,17864.26,365,0.0,0.0,0
"WEB00000598","C009180",7,5.2,"Desktop","Organic",30,1511478.0,"Bronze",1,17,10,245349.45,24534.94,365,0.0,0.111,1
"WEB00000332","C009220",3,2.0,"iOS","Organic",63,961297.0,"Gold",1,30,8,155910.85,19488.86,365,0.0,0.0,0
"WEB00002634","C009229",9,6.5,"Desktop","Paid Search",30,400743.0,"Silver",1,75,4,67188.31,16797.08,365,0.0,0.5,1
"WEB00002239","C009243",8,9.9,"Android","Paid Search",19,688002.0,"Silver",0,31,6,98546.41,16424.4,365,0.0,0.0,0
"WEB00003640","C009244",6,1.3,"Android","Organic",28,1743366.0,"Bronze",1,13,11,242596.69,22054.24,365,0.0,0.2,0
"WEB00000046","C009264",9,4.7,"iOS","Direct",56,0.0,"Bronze",0,67,6,114163.99,19027.33,365,1.0,0.0,0
"WEB00000207","C009265",8,6.6,"Desktop","Direct",18,340438.0,"Silver",1,105,3,59149.53,19716.51,365,0.0,0.333,1
"WEB00003812","C009321",14,4.6,"Android","Organic",38,383891.0,"Platinum",1,36,4,80938.89,20234.72,365,0.0,0.5,0
"WEB00000611","C009323",14,7.9,"Android","Direct",18,2827445.0,"Platinum",1,10,3,67676.03,22558.68,365,0.5,0.5,1
"WEB00000645","C009331",11,3.9,"iOS","Referral",31,387016.0,"Bronze",1,57,9,151477.74,16830.86,365,0.0,0.25,1
"WEB00002084","C009348",6,7.5,"Android","Direct",37,235463.0,"Bronze",1,23,6,139670.54,23278.42,365,0.0,0.429,0
"WEB00003021","C009355",6,9.1,"Desktop","Social",22,390498.0,"Bronze",1,112,9,189078.27,21008.7,365,0.0,0.182,1
"WEB00000178","C009373",8,10.6,"iOS","Organic",27,316354.0,"Bronze",0,92,7,160061.28,22865.9,365,0.0,0.222,1
"WEB00002079","C009397",10,21.8,"iOS","Organic",40,324100.0,"Platinum",0,18,5,70338.19,14067.64,365,0.0,0.5,1
"WEB00002514","C009459",11,8.3,"Android","Social",32,1679247.0,"Gold",1,86,6,256428.49,42738.08,365,0.0,0.0,0
"WEB00003111","C009477",7,9.1,"Android","Paid Search",30,707913.0,"Silver",1,11,6,125985.68,20997.61,365,0.0,0.364,0
"WEB00000348","C009481",7,8.0,"Desktop","Organic",27,966343.0,"Silver",1,68,7,88703.43,12671.92,365,0.0,0.6,0
"WEB00003003","C009495",5,7.5,"Android","Organic",44,770020.0,"Gold",1,105,8,139122.97,17390.37,365,1.0,0.286,1
"WEB00000979","C009504",7,10.8,"Android","Organic",32,859329.0,"Silver",1,79,5,58855.73,11771.15,365,0.667,0.5,1
"WEB00002956","C009522",14,8.5,"Android","Social",46,1880828.0,"Gold",1,6,2,40893.58,20446.79,365,0.0,0.333,0
"WEB00001560","C009554",6,3.6,"Android","Paid Search",19,1181625.0,"Bronze",1,85,5,187432.04,37486.41,365,0.0,0.25,0
"WEB00002929","C009588",15,6.6,"iOS","",69,891510.0,"Gold",1,36,6,67944.67,11324.11,365,0.0,0.333,0
"WEB00003822","C009618",5,9.4,"Android","Referral",65,1861248.0,"Bronze",0,33,6,150824.08,25137.35,365,0.0,0.0,0
"WEB00000933","C009625",10,18.0,"Android","",28,836286.0,"Silver",1,10,7,114917.14,16416.73,365,0.0,0.25,1
